#t_s,Fd_N
34.203000,0.123819
34.204000,0.084740
34.205000,0.032355
34.206000,-0.030084
34.207000,-0.098868
34.208000,-0.170051
34.209000,-0.239684
34.210000,-0.304036
34.211000,-0.359808
34.212000,-0.404311
34.213000,-0.435606
34.214000,-0.452599
34.215000,-0.455077
34.216000,-0.443703
34.217000,-0.419944
34.218000,-0.385964
34.219000,-0.344467
34.220000,-0.298516
34.221000,-0.251331
34.222000,-0.206075
34.223000,-0.165653
34.224000,-0.132528
34.225000,-0.108561
34.226000,-0.094896
34.227000,-0.091890
34.228000,-0.099092
34.229000,-0.115274
34.230000,-0.138512
34.231000,-0.166315
34.232000,-0.195788
34.233000,-0.223823
34.234000,-0.247310
34.235000,-0.263345
34.236000,-0.269434
34.237000,-0.263672
34.238000,-0.244887
34.239000,-0.212743
34.240000,-0.167791
34.241000,-0.111464
34.242000,-0.046020
34.243000,0.025568
34.244000,0.099778
34.245000,0.172729
34.246000,0.240412
34.247000,0.298927
34.248000,0.344725
34.249000,0.374831
34.250000,0.387046
34.251000,0.380097
34.252000,0.353747
34.253000,0.308838
34.254000,0.247273
34.255000,0.171938
34.256000,0.086552
34.257000,-0.004522
34.258000,-0.096524
34.259000,-0.184561
34.260000,-0.263900
34.261000,-0.330248
34.262000,-0.380017
34.263000,-0.410560
34.264000,-0.420349
34.265000,-0.409095
34.266000,-0.377801
34.267000,-0.328733
34.268000,-0.265318
34.269000,-0.191973
34.270000,-0.113865
34.271000,-0.036621
34.272000,0.033995
34.273000,0.092428
34.274000,0.133673
34.275000,0.153593
34.276000,0.149204
34.277000,0.118885
34.278000,0.062536
34.279000,-0.018368
34.280000,-0.120796
34.281000,-0.240287
34.282000,-0.371146
34.283000,-0.506733
34.284000,-0.639802
34.285000,-0.762896
34.286000,-0.868758
34.287000,-0.950751
34.288000,-1.003245
34.289000,-1.021971
34.290000,-1.004301
34.291000,-0.949446
34.292000,-0.858560
34.293000,-0.734737
34.294000,-0.582901
34.295000,-0.409597
34.296000,-0.222686
34.297000,-0.030959
34.298000,0.156299
34.299000,0.329789
34.300000,0.480680
34.301000,0.601078
34.302000,0.684452
34.303000,0.725989
34.304000,0.722866
34.305000,0.674417
34.306000,0.582187
34.307000,0.449864
34.308000,0.283106
34.309000,0.089255
34.310000,-0.123042
34.311000,-0.344276
34.312000,-0.564571
34.313000,-0.774195
34.314000,-0.964071
34.315000,-1.126242
34.316000,-1.254281
34.317000,-1.343618
34.318000,-1.391764
34.319000,-1.398418
34.320000,-1.365467
34.321000,-1.296851
34.322000,-1.198335
34.323000,-1.077170
34.324000,-0.941686
34.325000,-0.800825
34.326000,-0.663648
34.327000,-0.538841
34.328000,-0.434248
34.329000,-0.356453
34.330000,-0.310440
34.331000,-0.299343
34.332000,-0.324304
34.333000,-0.384439
34.334000,-0.476918
34.335000,-0.597148
34.336000,-0.739056
34.337000,-0.895436
34.338000,-1.058362
34.339000,-1.219628
34.340000,-1.371195
34.341000,-1.505611
34.342000,-1.616402
34.343000,-1.698383
34.344000,-1.747905
34.345000,-1.762996
34.346000,-1.743417
34.347000,-1.690609
34.348000,-1.607555
34.349000,-1.498561
34.350000,-1.368966
34.351000,-1.224811
34.352000,-1.072474
34.353000,-0.918309
34.354000,-0.768297
34.355000,-0.627735
34.356000,-0.500983
34.357000,-0.391272
34.358000,-0.300597
34.359000,-0.229684
34.360000,-0.178036
34.361000,-0.144062
34.362000,-0.125256
34.363000,-0.118432
34.364000,-0.119995
34.365000,-0.126218
34.366000,-0.133521
34.367000,-0.138730
34.368000,-0.139289
34.369000,-0.133434
34.370000,-0.120300
34.371000,-0.099960
34.372000,-0.073405
34.373000,-0.042455
34.374000,-0.009618
34.375000,0.022101
34.376000,0.049420
34.377000,0.069016
34.378000,0.077772
34.379000,0.072994
34.380000,0.052618
34.381000,0.015360
34.382000,-0.039170
34.383000,-0.110418
34.384000,-0.196890
34.385000,-0.296219
34.386000,-0.405273
34.387000,-0.520321
34.388000,-0.637220
34.389000,-0.751632
34.390000,-0.859249
34.391000,-0.956005
34.392000,-1.038281
34.393000,-1.103077
34.394000,-1.148142
34.395000,-1.172067
34.396000,-1.174326
34.397000,-1.155270
34.398000,-1.116078
34.399000,-1.058661
34.400000,-0.985541
34.401000,-0.899702
34.402000,-0.804426
34.403000,-0.703130
34.404000,-0.599200
34.405000,-0.495854
34.406000,-0.396012
34.407000,-0.302204
34.408000,-0.216508
34.409000,-0.140511
34.410000,-0.075312
34.411000,-0.021541
34.412000,0.020590
34.413000,0.051231
34.414000,0.070822
34.415000,0.080019
34.416000,0.079629
34.417000,0.070548
34.418000,0.053719
34.419000,0.030102
34.420000,0.000658
34.421000,-0.033643
34.422000,-0.071812
34.423000,-0.112814
34.424000,-0.155540
34.425000,-0.198784
34.426000,-0.241219
34.427000,-0.281395
34.428000,-0.317742
34.429000,-0.348597
34.430000,-0.372253
34.431000,-0.387016
34.432000,-0.391287
34.433000,-0.383653
34.434000,-0.362978
34.435000,-0.328502
34.436000,-0.279924
34.437000,-0.217474
34.438000,-0.141962
34.439000,-0.054801
34.440000,0.042007
34.441000,0.145911
34.442000,0.253891
34.443000,0.362563
34.444000,0.468322
34.445000,0.567491
34.446000,0.656496
34.447000,0.732038
34.448000,0.791259
34.449000,0.831895
34.450000,0.852398
34.451000,0.852032
34.452000,0.830924
34.453000,0.790075
34.454000,0.731320
34.455000,0.657249
34.456000,0.571090
34.457000,0.476546
34.458000,0.377618
34.459000,0.278405
34.460000,0.182899
34.461000,0.094788
34.462000,0.017272
34.463000,-0.047089
34.464000,-0.096498
34.465000,-0.129998
34.466000,-0.147502
34.467000,-0.149777
34.468000,-0.138384
34.469000,-0.115575
34.470000,-0.084147
34.471000,-0.047281
34.472000,-0.008353
34.473000,0.029257
34.474000,0.062353
34.475000,0.088099
34.476000,0.104166
34.477000,0.108852
34.478000,0.101163
34.479000,0.080853
34.480000,0.048424
34.481000,0.005080
34.482000,-0.047348
34.483000,-0.106514
34.484000,-0.169688
34.485000,-0.233906
34.486000,-0.296120
34.487000,-0.353353
34.488000,-0.402836
34.489000,-0.442128
34.490000,-0.469213
34.491000,-0.482569
34.492000,-0.481205
34.493000,-0.464668
34.494000,-0.433023
34.495000,-0.386809
34.496000,-0.326970
34.497000,-0.254782
34.498000,-0.171762
34.499000,-0.079585
34.500000,0.020006
34.501000,0.125262
34.502000,0.234498
34.503000,0.346129
34.504000,0.458701
34.505000,0.570895
34.506000,0.681527
34.507000,0.789530
34.508000,0.893927
34.509000,0.993806
34.510000,1.088289
34.511000,1.176516
34.512000,1.257625
34.513000,1.330752
34.514000,1.395041
34.515000,1.449665
34.516000,1.493859
34.517000,1.526961
34.518000,1.548458
34.519000,1.558033
34.520000,1.555607
34.521000,1.541372
34.522000,1.515816
34.523000,1.479724
34.524000,1.434164
34.525000,1.380460
34.526000,1.320130
34.527000,1.254825
34.528000,1.186244
34.529000,1.116039
34.530000,1.045728
34.531000,0.976598
34.532000,0.909625
34.533000,0.845412
34.534000,0.784146
34.535000,0.725577
34.536000,0.669030
34.537000,0.613448
34.538000,0.557456
34.539000,0.499459
34.540000,0.437749
34.541000,0.370641
34.542000,0.296600
34.543000,0.214373
34.544000,0.123115
34.545000,0.022485
34.546000,-0.087274
34.547000,-0.205296
34.548000,-0.330079
34.549000,-0.459520
34.550000,-0.590985
34.551000,-0.721408
34.552000,-0.847429
34.553000,-0.965548
34.554000,-1.072299
34.555000,-1.164425
34.556000,-1.239048
34.557000,-1.293827
34.558000,-1.327086
34.559000,-1.337912
34.560000,-1.326217
34.561000,-1.292752
34.562000,-1.239081
34.563000,-1.167509
34.564000,-1.080976
34.565000,-0.982911
34.566000,-0.877072
34.567000,-0.767358
34.568000,-0.657630
34.569000,-0.551524
34.570000,-0.452294
34.571000,-0.362674
34.572000,-0.284766
34.573000,-0.219984
34.574000,-0.169022
34.575000,-0.131872
34.576000,-0.107881
34.577000,-0.095841
34.578000,-0.094108
34.579000,-0.100739
34.580000,-0.113639
34.581000,-0.130710
34.582000,-0.149989
34.583000,-0.169766
34.584000,-0.188680
34.585000,-0.205778
34.586000,-0.220542
34.587000,-0.232886
34.588000,-0.243112
34.589000,-0.251839
34.590000,-0.259910
34.591000,-0.268289
34.592000,-0.277939
34.593000,-0.289716
34.594000,-0.304266
34.595000,-0.321947
34.596000,-0.342774
34.597000,-0.366398
34.598000,-0.392113
34.599000,-0.418903
34.600000,-0.445509
34.601000,-0.470532
34.602000,-0.492542
34.603000,-0.510206
34.604000,-0.522409
34.605000,-0.528364
34.606000,-0.527705
34.607000,-0.520551
34.608000,-0.507537
34.609000,-0.489800
34.610000,-0.468937
34.611000,-0.446909
34.612000,-0.425927
34.613000,-0.408301
34.614000,-0.396274
34.615000,-0.391849
34.616000,-0.396619
34.617000,-0.411623
34.618000,-0.437216
34.619000,-0.472992
34.620000,-0.517746
34.621000,-0.569486
34.622000,-0.625508
34.623000,-0.682513
34.624000,-0.736775
34.625000,-0.784353
34.626000,-0.821320
34.627000,-0.844017
34.628000,-0.849294
34.629000,-0.834747
34.630000,-0.798914
34.631000,-0.741426
34.632000,-0.663106
34.633000,-0.565998
34.634000,-0.453324
34.635000,-0.329373
34.636000,-0.199319
34.637000,-0.068986
34.638000,0.055445
34.639000,0.167757
34.640000,0.262028
34.641000,0.332970
34.642000,0.376237
34.643000,0.388694
34.644000,0.368629
34.645000,0.315893
34.646000,0.231957
34.647000,0.119885
34.648000,-0.015783
34.649000,-0.169230
34.650000,-0.333636
34.651000,-0.501507
34.652000,-0.665053
34.653000,-0.816584
34.654000,-0.948906
34.655000,-1.055702
34.656000,-1.131859
34.657000,-1.173743
34.658000,-1.179393
34.659000,-1.148626
34.660000,-1.083045
34.661000,-0.985956
34.662000,-0.862183
34.663000,-0.717813
34.664000,-0.559860
34.665000,-0.395890
34.666000,-0.233609
34.667000,-0.080451
34.668000,0.056819
34.669000,0.172465
34.670000,0.262069
34.671000,0.322759
34.672000,0.353332
34.673000,0.354294
34.674000,0.327795
34.675000,0.277470
34.676000,0.208201
34.677000,0.125808
34.678000,0.036681
34.679000,-0.052602
34.680000,-0.135678
34.681000,-0.206781
34.682000,-0.261078
34.683000,-0.294954
34.684000,-0.306216
34.685000,-0.294214
34.686000,-0.259860
34.687000,-0.205560
34.688000,-0.135043
34.689000,-0.053124
34.690000,0.034615
34.691000,0.122180
34.692000,0.203556
34.693000,0.273090
34.694000,0.325862
34.695000,0.358013
34.696000,0.367002
34.697000,0.351795
34.698000,0.312955
34.699000,0.252644
34.700000,0.174515
34.701000,0.083530
34.702000,-0.014321
34.703000,-0.112356
34.704000,-0.203586
34.705000,-0.281125
34.706000,-0.338600
34.707000,-0.370539
34.708000,-0.372711
34.709000,-0.342403
34.710000,-0.278606
34.711000,-0.182124
34.712000,-0.055562
34.713000,0.096774
34.714000,0.269074
34.715000,0.454312
34.716000,0.644604
34.717000,0.831607
34.718000,1.006961
34.719000,1.162725
34.720000,1.291795
34.721000,1.388286
34.722000,1.447843
34.723000,1.467872
34.724000,1.447684
34.725000,1.388534
34.726000,1.293557
34.727000,1.167609
34.728000,1.017015
34.729000,0.849244
34.730000,0.672527
34.731000,0.495437
34.732000,0.326458
34.733000,0.173566
34.734000,0.043836
34.735000,-0.056891
34.736000,-0.124271
34.737000,-0.155643
34.738000,-0.150110
34.739000,-0.108543
34.740000,-0.033470
34.741000,0.071098
34.742000,0.199936
34.743000,0.346914
34.744000,0.505357
34.745000,0.668420
34.746000,0.829454
34.747000,0.982362
34.748000,1.121894
34.749000,1.243904
34.750000,1.345513
34.751000,1.425213
34.752000,1.482875
34.753000,1.519676
34.754000,1.537957
34.755000,1.541012
34.756000,1.532819
34.757000,1.517749
34.758000,1.500247
34.759000,1.484521
34.760000,1.474256
34.761000,1.472356
34.762000,1.480750
34.763000,1.500255
34.764000,1.530515
34.765000,1.570010
34.766000,1.616146
34.767000,1.665404
34.768000,1.713552
34.769000,1.755901
34.770000,1.787593
34.771000,1.803898
34.772000,1.800507
34.773000,1.773809
34.774000,1.721122
34.775000,1.640877
34.776000,1.532743
34.777000,1.397679
34.778000,1.237919
34.779000,1.056885
34.780000,0.859037
34.781000,0.649668
34.782000,0.434651
34.783000,0.220162
34.784000,0.012388
34.785000,-0.182769
34.786000,-0.359960
34.787000,-0.514629
34.788000,-0.643212
34.789000,-0.743272
34.790000,-0.813578
34.791000,-0.854121
34.792000,-0.866060
34.793000,-0.851616
34.794000,-0.813911
34.795000,-0.756762
34.796000,-0.684456
34.797000,-0.601501
34.798000,-0.512383
34.799000,-0.421329
34.800000,-0.332110
34.801000,-0.247861
34.802000,-0.170968
34.803000,-0.102994
34.804000,-0.044658
34.805000,0.004126
34.806000,0.044169
34.807000,0.076879
34.808000,0.104109
34.809000,0.127972
34.810000,0.150662
34.811000,0.174264
34.812000,0.200590
34.813000,0.231033
34.814000,0.266462
34.815000,0.307151
34.816000,0.352758
34.817000,0.402349
34.818000,0.454457
34.819000,0.507188
34.820000,0.558355
34.821000,0.605625
34.822000,0.646687
34.823000,0.679412
34.824000,0.702002
34.825000,0.713114
34.826000,0.711960
34.827000,0.698359
34.828000,0.672754
34.829000,0.636180
34.830000,0.590198
34.831000,0.536779
34.832000,0.478172
34.833000,0.416738
34.834000,0.354782
34.835000,0.294380
34.836000,0.237225
34.837000,0.184489
34.838000,0.136728
34.839000,0.093819
34.840000,0.054954
34.841000,0.018672
34.842000,-0.017045
34.843000,-0.054649
34.844000,-0.096851
34.845000,-0.146424
34.846000,-0.205989
34.847000,-0.277798
34.848000,-0.363522
34.849000,-0.464074
34.850000,-0.579456
34.851000,-0.708668
34.852000,-0.849659
34.853000,-0.999353
34.854000,-1.153726
34.855000,-1.307960
34.856000,-1.456638
34.857000,-1.593997
34.858000,-1.714209
34.859000,-1.811692
34.860000,-1.881412
34.861000,-1.919183
34.862000,-1.921933
34.863000,-1.887920
34.864000,-1.816893
34.865000,-1.710184
34.866000,-1.570709
34.867000,-1.402904
34.868000,-1.212565
34.869000,-1.006618
34.870000,-0.792829
34.871000,-0.579448
34.872000,-0.374829
34.873000,-0.187027
34.874000,-0.023400
34.875000,0.109764
34.876000,0.207576
34.877000,0.266813
34.878000,0.286105
34.879000,0.266037
34.880000,0.209147
34.881000,0.119838
34.882000,0.004178
34.883000,-0.130373
34.884000,-0.275320
34.885000,-0.421545
34.886000,-0.559758
34.887000,-0.680966
34.888000,-0.776927
34.889000,-0.840585
34.890000,-0.866443
34.891000,-0.850861
34.892000,-0.792274
34.893000,-0.691303
34.894000,-0.550752
34.895000,-0.375507
34.896000,-0.172321
34.897000,0.050499
34.898000,0.283481
34.899000,0.516443
34.900000,0.738991
34.901000,0.941034
34.902000,1.113285
34.903000,1.247735
34.904000,1.338066
34.905000,1.379984
34.906000,1.371459
34.907000,1.312854
34.908000,1.206938
34.909000,1.058785
34.910000,0.875548
34.911000,0.666149
34.912000,0.440860
34.913000,0.210824
34.914000,-0.012466
34.915000,-0.217720
34.916000,-0.394391
34.917000,-0.533185
34.918000,-0.626519
34.919000,-0.668897
34.920000,-0.657188
34.921000,-0.590800
34.922000,-0.471731
34.923000,-0.304495
34.924000,-0.095943
34.925000,0.145045
34.926000,0.407943
34.927000,0.681056
34.928000,0.952045
34.929000,1.208480
34.930000,1.438407
34.931000,1.630883
34.932000,1.776476
34.933000,1.867688
34.934000,1.899296
34.935000,1.868585
34.936000,1.775476
34.937000,1.622527
34.938000,1.414823
34.939000,1.159754
34.940000,0.866689
34.941000,0.546570
34.942000,0.211435
34.943000,-0.126099
34.944000,-0.453375
34.945000,-0.758232
34.946000,-1.029516
34.947000,-1.257535
34.948000,-1.434453
34.949000,-1.554598
34.950000,-1.614665
34.951000,-1.613830
34.952000,-1.553740
34.953000,-1.438410
34.954000,-1.274017
34.955000,-1.068605
34.956000,-0.831719
34.957000,-0.573980
34.958000,-0.306624
34.959000,-0.041025
34.960000,0.211778
34.961000,0.441533
34.962000,0.639180
34.963000,0.797202
34.964000,0.909900
34.965000,0.973591
34.966000,0.986711
34.967000,0.949837
34.968000,0.865612
34.969000,0.738592
34.970000,0.575016
34.971000,0.382512
34.972000,0.169752
34.973000,-0.053922
34.974000,-0.278895
34.975000,-0.495679
34.976000,-0.695296
34.977000,-0.869631
34.978000,-1.011740
34.979000,-1.116116
34.980000,-1.178873
34.981000,-1.197881
34.982000,-1.172811
34.983000,-1.105124
34.984000,-0.997975
34.985000,-0.856065
34.986000,-0.685432
34.987000,-0.493189
34.988000,-0.287233
34.989000,-0.075927
34.990000,0.132230
34.991000,0.328933
34.992000,0.506386
34.993000,0.657593
34.994000,0.776610
34.995000,0.858763
34.996000,0.900804
34.997000,0.901016
34.998000,0.859259
34.999000,0.776959
35.000000,0.657033
35.001000,0.503767
35.002000,0.322637
35.003000,0.120101
35.004000,-0.096662
35.005000,-0.320017
35.006000,-0.542161
35.007000,-0.755419
35.008000,-0.952521
35.009000,-1.126872
35.010000,-1.272788
35.011000,-1.385697
35.012000,-1.462304
35.013000,-1.500699
35.014000,-1.500420
35.015000,-1.462452
35.016000,-1.389187
35.017000,-1.284316
35.018000,-1.152682
35.019000,-1.000087
35.020000,-0.833062
35.021000,-0.658613
35.022000,-0.483942
35.023000,-0.316170
35.024000,-0.162050
35.025000,-0.027706
35.026000,0.081612
35.027000,0.161740
35.028000,0.209772
35.029000,0.224178
35.030000,0.204875
35.031000,0.153243
35.032000,0.072078
35.033000,-0.034506
35.034000,-0.161229
35.035000,-0.301848
35.036000,-0.449393
35.037000,-0.596445
35.038000,-0.735423
35.039000,-0.858896
35.040000,-0.959877
35.041000,-1.032118
35.042000,-1.070370
35.043000,-1.070615
35.044000,-1.030244
35.045000,-0.948190
35.046000,-0.824995
35.047000,-0.662817
35.048000,-0.465375
35.049000,-0.237823
35.050000,0.013429
35.051000,0.280946
35.052000,0.556550
35.053000,0.831633
35.054000,1.097487
35.055000,1.345654
35.056000,1.568257
35.057000,1.758324
35.058000,1.910073
35.059000,2.019152
35.060000,2.082826
35.061000,2.100100
35.062000,2.071766
35.063000,2.000385
