t_s,phase,nominal_along_mm,e_raw_um
6.594000,X_return,0.066600,-31.999551
6.595000,X_return,0.061140,-32.408218
6.596000,X_return,0.055680,-32.816886
6.597000,X_return,0.050220,-33.225554
6.598000,X_return,0.044760,-33.634221
6.599000,X_return,0.039300,-33.497033
6.600000,X_return,0.033840,-32.392360
6.601000,X_return,0.028380,-31.287687
6.602000,X_return,0.022920,-30.183014
6.603000,X_return,0.017460,-29.078341
6.604000,X_return,0.012000,-27.973669
6.605000,X_return,0.006540,-26.868996
6.606000,X_return,0.001080,-25.764323
6.607000,X_return,0.000000,-23.819019
6.608000,X_return,0.000000,-21.666331
6.609000,X_return,0.000000,-19.513643
6.610000,X_return,0.000000,-17.360955
6.611000,X_return,0.000000,-15.208267
6.612000,X_return,0.000000,-13.055578
6.613000,X_return,0.000000,-10.902890
6.614000,post_stop,0.000000,-9.076864
6.615000,post_stop,0.000000,-8.265488
6.616000,post_stop,0.000000,-7.454113
6.617000,post_stop,0.000000,-6.642737
6.618000,post_stop,0.000000,-5.831362
6.619000,post_stop,0.000000,-5.019986
6.620000,post_stop,0.000000,-4.208611
6.621000,post_stop,0.000000,-3.397235
6.622000,post_stop,0.000000,-3.173737
6.623000,post_stop,0.000000,-3.220627
6.624000,post_stop,0.000000,-3.267517
6.625000,post_stop,0.000000,-3.314406
6.626000,post_stop,0.000000,-3.361296
6.627000,post_stop,0.000000,-3.408186
6.628000,post_stop,0.000000,-3.455076
6.629000,post_stop,0.000000,-3.639077
6.630000,post_stop,0.000000,-4.770868
6.631000,post_stop,0.000000,-5.902660
6.632000,post_stop,0.000000,-7.034452
6.633000,post_stop,0.000000,-8.166243
6.634000,post_stop,0.000000,-9.298035
6.635000,post_stop,0.000000,-10.429826
6.636000,post_stop,0.000000,-11.561618
6.637000,post_stop,0.000000,-12.054227
6.638000,post_stop,0.000000,-12.060305
6.639000,post_stop,0.000000,-12.066383
6.640000,post_stop,0.000000,-12.072461
6.641000,post_stop,0.000000,-12.078539
6.642000,post_stop,0.000000,-12.084618
6.643000,post_stop,0.000000,-12.090696
6.644000,post_stop,0.000000,-12.091158
6.645000,post_stop,0.000000,-11.488404
6.646000,post_stop,0.000000,-10.885650
6.647000,post_stop,0.000000,-10.282896
6.648000,post_stop,0.000000,-9.680141
6.649000,post_stop,0.000000,-9.077387
6.650000,post_stop,0.000000,-8.474633
6.651000,post_stop,0.000000,-7.871879
6.652000,post_stop,0.000000,-7.164437
6.653000,post_stop,0.000000,-6.329376
6.654000,post_stop,0.000000,-5.494315
6.655000,post_stop,0.000000,-4.659255
6.656000,post_stop,0.000000,-3.824194
6.657000,post_stop,0.000000,-2.989133
6.658000,post_stop,0.000000,-2.154072
6.659000,post_stop,0.000000,-1.319011
6.660000,post_stop,0.000000,-1.244734
6.661000,post_stop,0.000000,-1.262507
6.662000,post_stop,0.000000,-1.280280
6.663000,post_stop,0.000000,-1.298052
6.664000,post_stop,0.000000,-1.315825
6.665000,post_stop,0.000000,-1.333598
6.666000,post_stop,0.000000,-1.351370
6.667000,post_stop,0.000000,-1.421933
6.668000,post_stop,0.000000,-1.598003
6.669000,post_stop,0.000000,-1.774074
6.670000,post_stop,0.000000,-1.950144
6.671000,post_stop,0.000000,-2.126214
6.672000,post_stop,0.000000,-2.302284
6.673000,post_stop,0.000000,-2.478354
6.674000,post_stop,0.000000,-2.654424
6.675000,post_stop,0.000000,-3.164847
6.676000,post_stop,0.000000,-3.772390
6.677000,post_stop,0.000000,-4.379933
6.678000,post_stop,0.000000,-4.987476
6.679000,post_stop,0.000000,-5.595019
6.680000,post_stop,0.000000,-6.202562
6.681000,post_stop,0.000000,-6.810105
6.682000,post_stop,0.000000,-7.473471
6.683000,post_stop,0.000000,-8.339060
6.684000,post_stop,0.000000,-9.204649
6.685000,post_stop,0.000000,-10.070238
6.686000,post_stop,0.000000,-10.935827
6.687000,post_stop,0.000000,-11.801416
6.688000,post_stop,0.000000,-12.667004
6.689000,post_stop,0.000000,-13.532593
6.690000,post_stop,0.000000,-13.942669
6.691000,post_stop,0.000000,-14.115727
6.692000,post_stop,0.000000,-14.288784
6.693000,post_stop,0.000000,-14.461841
6.694000,post_stop,0.000000,-14.634899
6.695000,post_stop,0.000000,-14.807956
6.696000,post_stop,0.000000,-14.981014
6.697000,post_stop,0.000000,-15.040318
6.698000,post_stop,0.000000,-14.066348
6.699000,post_stop,0.000000,-13.092378
6.700000,post_stop,0.000000,-12.118408
6.701000,post_stop,0.000000,-11.144438
6.702000,post_stop,0.000000,-10.170468
6.703000,post_stop,0.000000,-9.196498
6.704000,post_stop,0.000000,-8.222528
6.705000,post_stop,0.000000,-7.093674
6.706000,post_stop,0.000000,-5.833195
6.707000,post_stop,0.000000,-4.572717
6.708000,post_stop,0.000000,-3.312239
6.709000,post_stop,0.000000,-2.051761
6.710000,post_stop,0.000000,-0.791283
6.711000,post_stop,0.000000,0.469195
6.712000,post_stop,0.000000,1.729673
6.713000,post_stop,0.000000,1.971623
6.714000,post_stop,0.000000,2.194919
6.715000,post_stop,0.000000,2.418215
6.716000,post_stop,0.000000,2.641511
6.717000,post_stop,0.000000,2.864807
6.718000,post_stop,0.000000,3.088103
6.719000,post_stop,0.000000,3.311399
6.720000,post_stop,0.000000,3.149167
6.721000,post_stop,0.000000,2.461987
6.722000,post_stop,0.000000,1.774806
6.723000,post_stop,0.000000,1.087625
6.724000,post_stop,0.000000,0.400445
6.725000,post_stop,0.000000,-0.286736
6.726000,post_stop,0.000000,-0.973917
6.727000,post_stop,0.000000,-1.661097
6.728000,post_stop,0.000000,-2.712101
6.729000,post_stop,0.000000,-3.819956
6.730000,post_stop,0.000000,-4.927810
6.731000,post_stop,0.000000,-6.035665
6.732000,post_stop,0.000000,-7.143520
6.733000,post_stop,0.000000,-8.251375
6.734000,post_stop,0.000000,-9.359230
6.735000,post_stop,0.000000,-10.210707
6.736000,post_stop,0.000000,-10.481487
6.737000,post_stop,0.000000,-10.752268
6.738000,post_stop,0.000000,-11.023048
6.739000,post_stop,0.000000,-11.293828
6.740000,post_stop,0.000000,-11.564608
6.741000,post_stop,0.000000,-11.835389
6.742000,post_stop,0.000000,-12.106169
6.743000,post_stop,0.000000,-12.117644
6.744000,post_stop,0.000000,-12.041620
6.745000,post_stop,0.000000,-11.965596
6.746000,post_stop,0.000000,-11.889572
6.747000,post_stop,0.000000,-11.813548
6.748000,post_stop,0.000000,-11.737524
6.749000,post_stop,0.000000,-11.661500
6.750000,post_stop,0.000000,-11.429140
6.751000,post_stop,0.000000,-10.526466
6.752000,post_stop,0.000000,-9.623792
6.753000,post_stop,0.000000,-8.721119
6.754000,post_stop,0.000000,-7.818445
6.755000,post_stop,0.000000,-6.915771
6.756000,post_stop,0.000000,-6.013098
6.757000,post_stop,0.000000,-5.110424
6.758000,post_stop,0.000000,-4.529251
6.759000,post_stop,0.000000,-4.136458
6.760000,post_stop,0.000000,-3.743665
6.761000,post_stop,0.000000,-3.350873
6.762000,post_stop,0.000000,-2.958080
6.763000,post_stop,0.000000,-2.565287
6.764000,post_stop,0.000000,-2.172494
6.765000,post_stop,0.000000,-1.788742
6.766000,post_stop,0.000000,-1.521591
6.767000,post_stop,0.000000,-1.254439
6.768000,post_stop,0.000000,-0.987287
6.769000,post_stop,0.000000,-0.720135
6.770000,post_stop,0.000000,-0.452983
6.771000,post_stop,0.000000,-0.185831
6.772000,post_stop,0.000000,0.081321
6.773000,post_stop,0.000000,-0.083745
6.774000,post_stop,0.000000,-0.658494
6.775000,post_stop,0.000000,-1.233243
6.776000,post_stop,0.000000,-1.807991
6.777000,post_stop,0.000000,-2.382740
6.778000,post_stop,0.000000,-2.957488
6.779000,post_stop,0.000000,-3.532237
6.780000,post_stop,0.000000,-4.106986
6.781000,post_stop,0.000000,-4.681734
6.782000,post_stop,0.000000,-5.256483
6.783000,post_stop,0.000000,-5.831232
6.784000,post_stop,0.000000,-6.405980
6.785000,post_stop,0.000000,-6.980729
6.786000,post_stop,0.000000,-7.555477
6.787000,post_stop,0.000000,-8.130226
6.788000,post_stop,0.000000,-8.712755
6.789000,post_stop,0.000000,-9.307140
6.790000,post_stop,0.000000,-9.901525
6.791000,post_stop,0.000000,-10.495910
6.792000,post_stop,0.000000,-11.090295
6.793000,post_stop,0.000000,-11.684680
6.794000,post_stop,0.000000,-12.279065
6.795000,post_stop,0.000000,-12.873450
6.796000,post_stop,0.000000,-12.532505
6.797000,post_stop,0.000000,-12.010273
6.798000,post_stop,0.000000,-11.488042
6.799000,post_stop,0.000000,-10.965811
6.800000,post_stop,0.000000,-10.443579
6.801000,post_stop,0.000000,-9.921348
6.802000,post_stop,0.000000,-9.399117
6.803000,post_stop,0.000000,-8.733127
6.804000,post_stop,0.000000,-7.695757
6.805000,post_stop,0.000000,-6.658388
6.806000,post_stop,0.000000,-5.621018
6.807000,post_stop,0.000000,-4.583649
6.808000,post_stop,0.000000,-3.546280
6.809000,post_stop,0.000000,-2.508910
6.810000,post_stop,0.000000,-1.471541
6.811000,post_stop,0.000000,-0.758375
6.812000,post_stop,0.000000,-0.170981
6.813000,post_stop,0.000000,0.416412
6.814000,post_stop,0.000000,1.003805
6.815000,post_stop,0.000000,1.591198
6.816000,post_stop,0.000000,2.178591
6.817000,post_stop,0.000000,2.765984
6.818000,post_stop,0.000000,3.176763
6.819000,post_stop,0.000000,2.673343
6.820000,post_stop,0.000000,2.169924
6.821000,post_stop,0.000000,1.666504
6.822000,post_stop,0.000000,1.163085
6.823000,post_stop,0.000000,0.659665
6.824000,post_stop,0.000000,0.156246
6.825000,post_stop,0.000000,-0.347174
6.826000,post_stop,0.000000,-0.933449
6.827000,post_stop,0.000000,-1.574199
6.828000,post_stop,0.000000,-2.214948
6.829000,post_stop,0.000000,-2.855698
6.830000,post_stop,0.000000,-3.496447
6.831000,post_stop,0.000000,-4.137197
6.832000,post_stop,0.000000,-4.777946
6.833000,post_stop,0.000000,-5.408824
6.834000,post_stop,0.000000,-5.828984
6.835000,post_stop,0.000000,-6.249144
6.836000,post_stop,0.000000,-6.669304
6.837000,post_stop,0.000000,-7.089464
6.838000,post_stop,0.000000,-7.509624
6.839000,post_stop,0.000000,-7.929784
6.840000,post_stop,0.000000,-8.349944
6.841000,post_stop,0.000000,-8.671623
6.842000,post_stop,0.000000,-8.889221
6.843000,post_stop,0.000000,-9.106818
6.844000,post_stop,0.000000,-9.324415
6.845000,post_stop,0.000000,-9.542012
6.846000,post_stop,0.000000,-9.759610
6.847000,post_stop,0.000000,-9.977207
6.848000,post_stop,0.000000,-10.194804
6.849000,post_stop,0.000000,-10.135813
6.850000,post_stop,0.000000,-10.055232
6.851000,post_stop,0.000000,-9.974651
6.852000,post_stop,0.000000,-9.894070
6.853000,post_stop,0.000000,-9.813490
6.854000,post_stop,0.000000,-9.732909
6.855000,post_stop,0.000000,-9.652328
6.856000,post_stop,0.000000,-9.443773
6.857000,post_stop,0.000000,-9.016393
6.858000,post_stop,0.000000,-8.589014
6.859000,post_stop,0.000000,-8.161634
6.860000,post_stop,0.000000,-7.734254
6.861000,post_stop,0.000000,-7.306875
6.862000,post_stop,0.000000,-6.879495
6.863000,post_stop,0.000000,-6.452116
6.864000,post_stop,0.000000,-6.091303
6.865000,post_stop,0.000000,-5.746060
6.866000,post_stop,0.000000,-5.400817
6.867000,post_stop,0.000000,-5.055574
6.868000,post_stop,0.000000,-4.710331
6.869000,post_stop,0.000000,-4.365088
6.870000,post_stop,0.000000,-4.019845
6.871000,post_stop,0.000000,-3.786319
6.872000,post_stop,0.000000,-3.884646
6.873000,post_stop,0.000000,-3.982973
6.874000,post_stop,0.000000,-4.081300
6.875000,post_stop,0.000000,-4.179627
6.876000,post_stop,0.000000,-4.277954
6.877000,post_stop,0.000000,-4.376280
6.878000,post_stop,0.000000,-4.474607
6.879000,post_stop,0.000000,-4.782423
6.880000,post_stop,0.000000,-5.182921
6.881000,post_stop,0.000000,-5.583419
6.882000,post_stop,0.000000,-5.983917
6.883000,post_stop,0.000000,-6.384415
6.884000,post_stop,0.000000,-6.784912
6.885000,post_stop,0.000000,-7.185410
6.886000,post_stop,0.000000,-7.601441
6.887000,post_stop,0.000000,-8.117251
6.888000,post_stop,0.000000,-8.633061
6.889000,post_stop,0.000000,-9.148872
6.890000,post_stop,0.000000,-9.664682
6.891000,post_stop,0.000000,-10.180493
6.892000,post_stop,0.000000,-10.696303
6.893000,post_stop,0.000000,-11.212114
6.894000,post_stop,0.000000,-11.145446
6.895000,post_stop,0.000000,-10.650225
6.896000,post_stop,0.000000,-10.155004
6.897000,post_stop,0.000000,-9.659783
6.898000,post_stop,0.000000,-9.164563
6.899000,post_stop,0.000000,-8.669342
6.900000,post_stop,0.000000,-8.174121
6.901000,post_stop,0.000000,-7.680363
6.902000,post_stop,0.000000,-7.268492
6.903000,post_stop,0.000000,-6.856621
6.904000,post_stop,0.000000,-6.444750
6.905000,post_stop,0.000000,-6.032880
6.906000,post_stop,0.000000,-5.621009
6.907000,post_stop,0.000000,-5.209138
6.908000,post_stop,0.000000,-4.797268
6.909000,post_stop,0.000000,-4.530449
6.910000,post_stop,0.000000,-4.434619
6.911000,post_stop,0.000000,-4.338788
6.912000,post_stop,0.000000,-4.242958
6.913000,post_stop,0.000000,-4.147128
6.914000,post_stop,0.000000,-4.051298
6.915000,post_stop,0.000000,-3.955468
6.916000,post_stop,0.000000,-3.859638
6.917000,post_stop,0.000000,-4.355587
6.918000,post_stop,0.000000,-4.917007
6.919000,post_stop,0.000000,-5.478426
6.920000,post_stop,0.000000,-6.039846
6.921000,post_stop,0.000000,-6.601266
6.922000,post_stop,0.000000,-7.162686
6.923000,post_stop,0.000000,-7.724105
6.924000,post_stop,0.000000,-8.147632
6.925000,post_stop,0.000000,-8.305630
6.926000,post_stop,0.000000,-8.463627
6.927000,post_stop,0.000000,-8.621625
6.928000,post_stop,0.000000,-8.779622
6.929000,post_stop,0.000000,-8.937619
6.930000,post_stop,0.000000,-9.095617
6.931000,post_stop,0.000000,-9.253614
6.932000,post_stop,0.000000,-9.468805
6.933000,post_stop,0.000000,-9.699826
6.934000,post_stop,0.000000,-9.930846
6.935000,post_stop,0.000000,-10.161867
6.936000,post_stop,0.000000,-10.392887
6.937000,post_stop,0.000000,-10.623908
6.938000,post_stop,0.000000,-10.854928
6.939000,post_stop,0.000000,-10.937594
6.940000,post_stop,0.000000,-10.508230
6.941000,post_stop,0.000000,-10.078866
6.942000,post_stop,0.000000,-9.649502
6.943000,post_stop,0.000000,-9.220138
6.944000,post_stop,0.000000,-8.790774
6.945000,post_stop,0.000000,-8.361410
6.946000,post_stop,0.000000,-7.932046
6.947000,post_stop,0.000000,-7.469879
6.948000,post_stop,0.000000,-6.991265
6.949000,post_stop,0.000000,-6.512652
6.950000,post_stop,0.000000,-6.034038
6.951000,post_stop,0.000000,-5.555425
6.952000,post_stop,0.000000,-5.076812
6.953000,post_stop,0.000000,-4.598198
6.954000,post_stop,0.000000,-4.111727
6.955000,post_stop,0.000000,-3.560009
6.956000,post_stop,0.000000,-3.008292
6.957000,post_stop,0.000000,-2.456574
6.958000,post_stop,0.000000,-1.904856
6.959000,post_stop,0.000000,-1.353139
6.960000,post_stop,0.000000,-0.801421
6.961000,post_stop,0.000000,-0.249703
6.962000,post_stop,0.000000,0.215975
6.963000,post_stop,0.000000,0.610947
6.964000,post_stop,0.000000,1.005920
6.965000,post_stop,0.000000,1.400892
6.966000,post_stop,0.000000,1.795865
6.967000,post_stop,0.000000,2.190837
6.968000,post_stop,0.000000,2.585810
6.969000,post_stop,0.000000,2.980783
6.970000,post_stop,0.000000,2.427751
6.971000,post_stop,0.000000,1.865466
6.972000,post_stop,0.000000,1.303182
6.973000,post_stop,0.000000,0.740898
6.974000,post_stop,0.000000,0.178614
6.975000,post_stop,0.000000,-0.383671
6.976000,post_stop,0.000000,-0.945955
6.977000,post_stop,0.000000,-1.612172
6.978000,post_stop,0.000000,-2.415178
6.979000,post_stop,0.000000,-3.218185
6.980000,post_stop,0.000000,-4.021191
6.981000,post_stop,0.000000,-4.824197
6.982000,post_stop,0.000000,-5.627203
6.983000,post_stop,0.000000,-6.430209
6.984000,post_stop,0.000000,-7.233215
6.985000,post_stop,0.000000,-7.521033
6.986000,post_stop,0.000000,-7.734023
6.987000,post_stop,0.000000,-7.947013
6.988000,post_stop,0.000000,-8.160003
6.989000,post_stop,0.000000,-8.372994
6.990000,post_stop,0.000000,-8.585984
6.991000,post_stop,0.000000,-8.798974
6.992000,post_stop,0.000000,-9.011964
6.993000,post_stop,0.000000,-9.224954
6.994000,post_stop,0.000000,-9.437944
6.995000,post_stop,0.000000,-9.650934
6.996000,post_stop,0.000000,-9.863924
6.997000,post_stop,0.000000,-10.076914
6.998000,post_stop,0.000000,-10.289904
6.999000,post_stop,0.000000,-10.502895
7.000000,post_stop,0.000000,-10.086741
7.001000,post_stop,0.000000,-9.467551
7.002000,post_stop,0.000000,-8.848361
7.003000,post_stop,0.000000,-8.229172
7.004000,post_stop,0.000000,-7.609982
7.005000,post_stop,0.000000,-6.990792
7.006000,post_stop,0.000000,-6.371602
7.007000,post_stop,0.000000,-5.737887
7.008000,post_stop,0.000000,-5.045129
7.009000,post_stop,0.000000,-4.352371
7.010000,post_stop,0.000000,-3.659613
7.011000,post_stop,0.000000,-2.966854
7.012000,post_stop,0.000000,-2.274096
7.013000,post_stop,0.000000,-1.581338
7.014000,post_stop,0.000000,-0.888580
7.015000,post_stop,0.000000,-0.458669
7.016000,post_stop,0.000000,-0.177342
7.017000,post_stop,0.000000,0.103985
7.018000,post_stop,0.000000,0.385312
7.019000,post_stop,0.000000,0.666639
7.020000,post_stop,0.000000,0.947966
7.021000,post_stop,0.000000,1.229293
7.022000,post_stop,0.000000,1.483438
7.023000,post_stop,0.000000,1.426182
7.024000,post_stop,0.000000,1.368926
7.025000,post_stop,0.000000,1.311670
7.026000,post_stop,0.000000,1.254414
7.027000,post_stop,0.000000,1.197159
7.028000,post_stop,0.000000,1.139903
7.029000,post_stop,0.000000,1.082647
7.030000,post_stop,0.000000,0.829842
7.031000,post_stop,0.000000,0.397758
7.032000,post_stop,0.000000,-0.034325
7.033000,post_stop,0.000000,-0.466409
7.034000,post_stop,0.000000,-0.898492
7.035000,post_stop,0.000000,-1.330576
7.036000,post_stop,0.000000,-1.762659
7.037000,post_stop,0.000000,-2.194743
7.038000,post_stop,0.000000,-2.316930
7.039000,post_stop,0.000000,-2.427253
7.040000,post_stop,0.000000,-2.537575
7.041000,post_stop,0.000000,-2.647898
7.042000,post_stop,0.000000,-2.758220
7.043000,post_stop,0.000000,-2.868543
7.044000,post_stop,0.000000,-2.978866
7.045000,post_stop,0.000000,-3.185881
7.046000,post_stop,0.000000,-3.535218
7.047000,post_stop,0.000000,-3.884556
7.048000,post_stop,0.000000,-4.233893
7.049000,post_stop,0.000000,-4.583231
7.050000,post_stop,0.000000,-4.932569
7.051000,post_stop,0.000000,-5.281906
7.052000,post_stop,0.000000,-5.631244
7.053000,post_stop,0.000000,-5.669219
7.054000,post_stop,0.000000,-5.650502
7.055000,post_stop,0.000000,-5.631785
7.056000,post_stop,0.000000,-5.613069
7.057000,post_stop,0.000000,-5.594352
7.058000,post_stop,0.000000,-5.575635
7.059000,post_stop,0.000000,-5.556918
7.060000,post_stop,0.000000,-5.421865
7.061000,post_stop,0.000000,-4.998345
7.062000,post_stop,0.000000,-4.574825
7.063000,post_stop,0.000000,-4.151305
7.064000,post_stop,0.000000,-3.727785
7.065000,post_stop,0.000000,-3.304265
7.066000,post_stop,0.000000,-2.880745
7.067000,post_stop,0.000000,-2.457224
7.068000,post_stop,0.000000,-2.455381
7.069000,post_stop,0.000000,-2.610444
7.070000,post_stop,0.000000,-2.765506
7.071000,post_stop,0.000000,-2.920569
7.072000,post_stop,0.000000,-3.075631
7.073000,post_stop,0.000000,-3.230694
7.074000,post_stop,0.000000,-3.385756
7.075000,post_stop,0.000000,-3.511244
7.076000,post_stop,0.000000,-3.492570
7.077000,post_stop,0.000000,-3.473896
7.078000,post_stop,0.000000,-3.455223
7.079000,post_stop,0.000000,-3.436549
7.080000,post_stop,0.000000,-3.417876
7.081000,post_stop,0.000000,-3.399202
7.082000,post_stop,0.000000,-3.380528
7.083000,post_stop,0.000000,-3.270346
7.084000,post_stop,0.000000,-3.102064
7.085000,post_stop,0.000000,-2.933782
7.086000,post_stop,0.000000,-2.765500
7.087000,post_stop,0.000000,-2.597218
7.088000,post_stop,0.000000,-2.428936
7.089000,post_stop,0.000000,-2.260654
7.090000,post_stop,0.000000,-2.073336
7.091000,post_stop,0.000000,-1.546388
7.092000,post_stop,0.000000,-1.019439
7.093000,post_stop,0.000000,-0.492490
7.094000,post_stop,0.000000,0.034459
7.095000,post_stop,0.000000,0.561408
7.096000,post_stop,0.000000,1.088356
7.097000,post_stop,0.000000,1.615305
7.098000,post_stop,0.000000,1.912419
7.099000,post_stop,0.000000,1.974580
7.100000,post_stop,0.000000,2.036741
7.101000,post_stop,0.000000,2.098902
7.102000,post_stop,0.000000,2.161062
7.103000,post_stop,0.000000,2.223223
7.104000,post_stop,0.000000,2.285384
7.105000,post_stop,0.000000,2.347545
7.106000,post_stop,0.000000,2.543770
7.107000,post_stop,0.000000,2.749174
7.108000,post_stop,0.000000,2.954578
7.109000,post_stop,0.000000,3.159982
7.110000,post_stop,0.000000,3.365386
7.111000,post_stop,0.000000,3.570790
7.112000,post_stop,0.000000,3.776194
7.113000,post_stop,0.000000,3.719511
7.114000,post_stop,0.000000,3.230345
7.115000,post_stop,0.000000,2.741178
7.116000,post_stop,0.000000,2.252012
7.117000,post_stop,0.000000,1.762845
7.118000,post_stop,0.000000,1.273679
7.119000,post_stop,0.000000,0.784512
7.120000,post_stop,0.000000,0.295346
7.121000,post_stop,0.000000,-0.078120
7.122000,post_stop,0.000000,-0.425973
7.123000,post_stop,0.000000,-0.773827
7.124000,post_stop,0.000000,-1.121681
7.125000,post_stop,0.000000,-1.469534
7.126000,post_stop,0.000000,-1.817388
7.127000,post_stop,0.000000,-2.165242
7.128000,post_stop,0.000000,-2.513153
7.129000,post_stop,0.000000,-2.861227
7.130000,post_stop,0.000000,-3.209301
7.131000,post_stop,0.000000,-3.557376
7.132000,post_stop,0.000000,-3.905450
7.133000,post_stop,0.000000,-4.253524
7.134000,post_stop,0.000000,-4.601599
7.135000,post_stop,0.000000,-4.949673
7.136000,post_stop,0.000000,-4.873169
7.137000,post_stop,0.000000,-4.616087
7.138000,post_stop,0.000000,-4.359006
7.139000,post_stop,0.000000,-4.101924
7.140000,post_stop,0.000000,-3.844842
7.141000,post_stop,0.000000,-3.587760
7.142000,post_stop,0.000000,-3.330679
7.143000,post_stop,0.000000,-3.052259
7.144000,post_stop,0.000000,-2.645987
7.145000,post_stop,0.000000,-2.239715
7.146000,post_stop,0.000000,-1.833443
7.147000,post_stop,0.000000,-1.427171
7.148000,post_stop,0.000000,-1.020898
7.149000,post_stop,0.000000,-0.614626
7.150000,post_stop,0.000000,-0.208354
7.151000,post_stop,0.000000,0.393391
7.152000,post_stop,0.000000,1.134122
7.153000,post_stop,0.000000,1.874854
7.154000,post_stop,0.000000,2.615585
7.155000,post_stop,0.000000,3.356317
7.156000,post_stop,0.000000,4.097048
7.157000,post_stop,0.000000,4.837780
7.158000,post_stop,0.000000,5.573684
7.159000,post_stop,0.000000,6.127794
7.160000,post_stop,0.000000,6.681903
7.161000,post_stop,0.000000,7.236012
7.162000,post_stop,0.000000,7.790121
7.163000,post_stop,0.000000,8.344231
7.164000,post_stop,0.000000,8.898340
7.165000,post_stop,0.000000,9.452449
7.166000,post_stop,0.000000,9.775977
7.167000,post_stop,0.000000,9.836637
7.168000,post_stop,0.000000,9.897297
7.169000,post_stop,0.000000,9.957957
7.170000,post_stop,0.000000,10.018617
7.171000,post_stop,0.000000,10.079277
7.172000,post_stop,0.000000,10.139937
7.173000,post_stop,0.000000,10.200597
7.174000,post_stop,0.000000,9.968756
7.175000,post_stop,0.000000,9.707529
7.176000,post_stop,0.000000,9.446302
7.177000,post_stop,0.000000,9.185074
7.178000,post_stop,0.000000,8.923847
7.179000,post_stop,0.000000,8.662620
7.180000,post_stop,0.000000,8.401392
7.181000,post_stop,0.000000,8.080841
7.182000,post_stop,0.000000,7.650180
7.183000,post_stop,0.000000,7.219519
7.184000,post_stop,0.000000,6.788858
7.185000,post_stop,0.000000,6.358197
7.186000,post_stop,0.000000,5.927536
7.187000,post_stop,0.000000,5.496875
7.188000,post_stop,0.000000,5.066214
7.189000,post_stop,0.000000,4.742520
7.190000,post_stop,0.000000,4.446995
7.191000,post_stop,0.000000,4.151470
7.192000,post_stop,0.000000,3.855946
7.193000,post_stop,0.000000,3.560421
7.194000,post_stop,0.000000,3.264896
7.195000,post_stop,0.000000,2.969371
7.196000,post_stop,0.000000,2.745455
7.197000,post_stop,0.000000,2.757304
7.198000,post_stop,0.000000,2.769152
7.199000,post_stop,0.000000,2.781000
7.200000,post_stop,0.000000,2.792848
7.201000,post_stop,0.000000,2.804697
7.202000,post_stop,0.000000,2.816545
7.203000,post_stop,0.000000,2.828393
7.204000,post_stop,0.000000,2.840242
7.205000,post_stop,0.000000,2.852090
7.206000,post_stop,0.000000,2.863938
7.207000,post_stop,0.000000,2.875787
7.208000,post_stop,0.000000,2.887635
7.209000,post_stop,0.000000,2.899483
7.210000,post_stop,0.000000,2.911331
7.211000,post_stop,0.000000,2.940900
7.212000,post_stop,0.000000,3.105752
7.213000,post_stop,0.000000,3.270605
7.214000,post_stop,0.000000,3.435457
7.215000,post_stop,0.000000,3.600310
7.216000,post_stop,0.000000,3.765162
7.217000,post_stop,0.000000,3.930015
7.218000,post_stop,0.000000,4.094867
7.219000,post_stop,0.000000,4.405591
7.220000,post_stop,0.000000,4.832221
7.221000,post_stop,0.000000,5.258851
7.222000,post_stop,0.000000,5.685482
7.223000,post_stop,0.000000,6.112112
7.224000,post_stop,0.000000,6.538742
7.225000,post_stop,0.000000,6.965373
7.226000,post_stop,0.000000,7.392003
7.227000,post_stop,0.000000,7.536652
7.228000,post_stop,0.000000,7.680921
7.229000,post_stop,0.000000,7.825190
7.230000,post_stop,0.000000,7.969459
7.231000,post_stop,0.000000,8.113728
7.232000,post_stop,0.000000,8.257997
7.233000,post_stop,0.000000,8.402266
7.234000,post_stop,0.000000,8.461001
7.235000,post_stop,0.000000,8.410906
7.236000,post_stop,0.000000,8.360812
7.237000,post_stop,0.000000,8.310718
7.238000,post_stop,0.000000,8.260623
7.239000,post_stop,0.000000,8.210529
7.240000,post_stop,0.000000,8.160434
7.241000,post_stop,0.000000,8.110340
7.242000,post_stop,0.000000,8.258712
7.243000,post_stop,0.000000,8.433764
7.244000,post_stop,0.000000,8.608817
7.245000,post_stop,0.000000,8.783869
7.246000,post_stop,0.000000,8.958922
7.247000,post_stop,0.000000,9.133974
7.248000,post_stop,0.000000,9.309027
7.249000,post_stop,0.000000,9.372305
7.250000,post_stop,0.000000,9.201218
7.251000,post_stop,0.000000,9.030131
7.252000,post_stop,0.000000,8.859045
7.253000,post_stop,0.000000,8.687958
7.254000,post_stop,0.000000,8.516872
7.255000,post_stop,0.000000,8.345785
7.256000,post_stop,0.000000,8.174698
7.257000,post_stop,0.000000,8.099032
7.258000,post_stop,0.000000,8.052786
7.259000,post_stop,0.000000,8.006539
7.260000,post_stop,0.000000,7.960292
7.261000,post_stop,0.000000,7.914046
7.262000,post_stop,0.000000,7.867799
7.263000,post_stop,0.000000,7.821553
7.264000,post_stop,0.000000,7.698312
7.265000,post_stop,0.000000,7.277871
7.266000,post_stop,0.000000,6.857430
7.267000,post_stop,0.000000,6.436988
7.268000,post_stop,0.000000,6.016547
7.269000,post_stop,0.000000,5.596106
