t_s,phase,nominal_along_mm,e_vib_um
3.886000,far_end_turn,13.000000,20.587481
3.887000,far_end_turn,13.000000,21.361363
3.888000,far_end_turn,13.000000,22.135302
3.889000,far_end_turn,13.000000,22.909300
3.890000,far_end_turn,13.000000,23.683354
3.891000,far_end_turn,13.000000,24.457465
3.892000,far_end_turn,13.000000,25.231631
3.893000,far_end_turn,13.000000,25.534603
3.894000,far_end_turn,13.000000,24.889072
3.895000,far_end_turn,13.000000,24.243595
3.896000,far_end_turn,13.000000,23.598172
3.897000,far_end_turn,13.000000,22.952803
3.898000,far_end_turn,13.000000,22.307486
3.899000,far_end_turn,13.000000,21.662221
3.900000,far_end_turn,13.000000,21.017008
3.901000,far_end_turn,13.000000,21.505636
3.902000,far_end_turn,13.000000,22.326634
3.903000,far_end_turn,13.000000,23.147683
3.904000,far_end_turn,13.000000,23.968780
3.905000,far_end_turn,13.000000,24.789927
3.906000,far_end_turn,13.000000,25.611122
3.907000,far_end_turn,13.000000,26.432365
3.908000,far_end_turn,13.000000,27.420477
3.909000,far_end_turn,13.000000,29.018614
3.910000,far_end_turn,13.000000,30.616799
3.911000,far_end_turn,13.000000,32.215029
3.912000,far_end_turn,13.000000,33.813304
3.913000,far_end_turn,13.000000,35.411623
3.914000,far_end_turn,13.000000,37.009987
3.915000,far_end_turn,13.000000,38.608394
3.916000,far_end_turn,13.000000,39.514435
3.917000,far_end_turn,13.000000,40.057705
3.918000,far_end_turn,13.000000,40.601018
3.919000,far_end_turn,13.000000,41.144372
3.920000,far_end_turn,13.000000,41.687767
3.921000,far_end_turn,13.000000,42.231202
3.922000,far_end_turn,13.000000,42.774677
3.923000,far_end_turn,13.000000,43.175468
3.924000,far_end_turn,13.000000,42.256640
3.925000,far_end_turn,13.000000,41.337849
3.926000,far_end_turn,13.000000,40.419096
3.927000,far_end_turn,13.000000,39.500380
3.928000,far_end_turn,13.000000,38.581701
3.929000,far_end_turn,13.000000,37.663057
3.930000,far_end_turn,13.000000,36.744449
3.931000,far_end_turn,13.000000,36.427817
3.932000,far_end_turn,13.000000,36.626018
3.933000,far_end_turn,13.000000,36.824252
3.934000,far_end_turn,13.000000,37.022519
3.935000,far_end_turn,13.000000,37.220819
3.936000,far_end_turn,13.000000,37.419151
3.937000,far_end_turn,13.000000,37.617514
3.938000,far_end_turn,13.000000,37.815908
3.939000,far_end_turn,13.000000,38.402645
3.940000,far_end_turn,13.000000,38.997159
3.941000,far_end_turn,13.000000,39.591702
3.942000,far_end_turn,13.000000,40.186273
3.943000,far_end_turn,13.000000,40.780873
3.944000,far_end_turn,13.000000,41.375501
3.945000,far_end_turn,13.000000,41.970155
3.946000,far_end_turn,13.000000,41.956145
3.947000,far_end_turn,13.000000,41.107974
3.948000,far_end_turn,13.000000,40.259828
3.949000,far_end_turn,13.000000,39.411707
3.950000,far_end_turn,13.000000,38.563611
3.951000,far_end_turn,13.000000,37.715538
3.952000,far_end_turn,13.000000,36.867489
3.953000,far_end_turn,13.000000,36.019462
3.954000,far_end_turn,13.000000,34.879243
3.955000,far_end_turn,13.000000,33.692767
3.956000,far_end_turn,13.000000,32.506312
3.957000,far_end_turn,13.000000,31.319877
3.958000,far_end_turn,13.000000,30.133462
3.959000,far_end_turn,13.000000,28.947067
3.960000,far_end_turn,13.000000,27.760690
3.961000,far_end_turn,13.000000,27.153556
3.962000,far_end_turn,13.000000,27.868169
3.963000,far_end_turn,13.000000,28.582799
3.964000,far_end_turn,13.000000,29.297446
3.965000,far_end_turn,13.000000,30.012108
3.966000,far_end_turn,13.000000,30.726786
3.967000,far_end_turn,13.000000,31.441479
3.968000,far_end_turn,13.000000,32.156186
3.969000,far_end_turn,13.000000,32.577031
3.970000,far_end_turn,13.000000,32.897894
3.971000,far_end_turn,13.000000,33.218771
3.972000,far_end_turn,13.000000,33.539659
3.973000,far_end_turn,13.000000,33.860559
3.974000,far_end_turn,13.000000,34.181469
3.975000,far_end_turn,13.000000,34.502390
3.976000,far_end_turn,13.000000,34.620672
3.977000,far_end_turn,13.000000,33.861072
3.978000,far_end_turn,13.000000,33.101481
3.979000,far_end_turn,13.000000,32.341899
3.980000,far_end_turn,13.000000,31.582324
3.981000,far_end_turn,13.000000,30.822755
3.982000,far_end_turn,13.000000,30.063194
3.983000,far_end_turn,13.000000,29.303638
3.984000,far_end_turn,13.000000,28.736716
3.985000,far_end_turn,13.000000,28.283432
3.986000,far_end_turn,13.000000,27.830152
3.987000,far_end_turn,13.000000,27.376876
3.988000,far_end_turn,13.000000,26.923603
3.989000,far_end_turn,13.000000,26.470333
3.990000,far_end_turn,13.000000,26.017064
3.991000,far_end_turn,13.000000,25.620621
3.992000,far_end_turn,13.000000,25.974669
3.993000,far_end_turn,13.000000,26.328717
3.994000,far_end_turn,13.000000,26.682765
3.995000,far_end_turn,13.000000,27.036812
3.996000,far_end_turn,13.000000,27.390857
3.997000,far_end_turn,13.000000,27.744901
3.998000,far_end_turn,13.000000,28.098942
3.999000,far_end_turn,13.000000,28.154802
4.000000,far_end_turn,13.000000,27.926239
4.001000,far_end_turn,13.000000,27.697671
4.002000,far_end_turn,13.000000,27.469099
4.003000,far_end_turn,13.000000,27.240521
4.004000,far_end_turn,13.000000,27.011938
4.005000,far_end_turn,13.000000,26.783348
4.006000,far_end_turn,13.000000,26.554751
4.007000,far_end_turn,13.000000,25.143437
4.008000,far_end_turn,13.000000,23.674084
4.009000,far_end_turn,13.000000,22.204723
4.010000,far_end_turn,13.000000,20.735352
4.011000,far_end_turn,13.000000,19.265972
4.012000,far_end_turn,13.000000,17.796581
4.013000,far_end_turn,13.000000,16.327179
4.014000,far_end_turn,13.000000,15.163593
4.015000,far_end_turn,13.000000,14.469098
4.016000,far_end_turn,13.000000,13.774591
4.017000,far_end_turn,13.000000,13.080071
4.018000,far_end_turn,13.000000,12.385537
4.019000,far_end_turn,13.000000,11.690989
4.020000,far_end_turn,13.000000,10.996426
4.021000,far_end_turn,13.000000,10.301848
4.022000,far_end_turn,13.000000,9.012464
4.023000,far_end_turn,13.000000,7.606443
4.024000,far_end_turn,13.000000,6.200406
4.025000,far_end_turn,13.000000,4.794350
4.026000,far_end_turn,13.000000,3.388277
4.027000,far_end_turn,13.000000,1.982185
4.028000,far_end_turn,13.000000,0.576073
4.029000,far_end_turn,13.000000,-0.830058
4.030000,far_end_turn,13.000000,-2.236209
4.031000,far_end_turn,13.000000,-3.642382
4.032000,far_end_turn,13.000000,-5.048576
4.033000,far_end_turn,13.000000,-6.454792
4.034000,far_end_turn,13.000000,-7.861031
4.035000,far_end_turn,13.000000,-9.267293
4.036000,far_end_turn,13.000000,-10.673578
4.037000,far_end_turn,13.000000,-12.076739
4.038000,far_end_turn,13.000000,-13.478694
4.039000,far_end_turn,13.000000,-14.880674
4.040000,far_end_turn,13.000000,-16.282680
4.041000,far_end_turn,13.000000,-17.684713
4.042000,far_end_turn,13.000000,-19.086773
4.043000,far_end_turn,13.000000,-20.488860
4.044000,far_end_turn,13.000000,-21.717791
4.045000,far_end_turn,13.000000,-22.039792
4.046000,far_end_turn,13.000000,-22.361823
4.047000,far_end_turn,13.000000,-22.683884
4.048000,far_end_turn,13.000000,-23.005976
4.049000,far_end_turn,13.000000,-23.328098
4.050000,far_end_turn,13.000000,-23.650251
4.051000,far_end_turn,13.000000,-23.972437
4.052000,far_end_turn,13.000000,-24.556515
4.053000,far_end_turn,13.000000,-25.313926
4.054000,far_end_turn,13.000000,-26.071370
4.055000,far_end_turn,13.000000,-26.828848
4.056000,far_end_turn,13.000000,-27.586361
4.057000,far_end_turn,13.000000,-28.343910
4.058000,far_end_turn,13.000000,-29.101494
4.059000,X_return,12.999764,-29.859233
4.060000,X_return,12.994304,-30.619640
4.061000,X_return,12.988844,-31.380085
4.062000,X_return,12.983384,-32.140567
4.063000,X_return,12.977924,-32.901088
4.064000,X_return,12.972464,-33.661648
4.065000,X_return,12.967004,-34.422248
4.066000,X_return,12.961544,-35.182888
4.067000,X_return,12.956084,-35.724655
4.068000,X_return,12.950624,-36.033634
4.069000,X_return,12.945164,-36.342656
4.070000,X_return,12.939704,-36.651720
4.071000,X_return,12.934244,-36.960826
4.072000,X_return,12.928784,-37.269977
4.073000,X_return,12.923324,-37.579171
4.074000,X_return,12.917864,-37.888410
4.075000,X_return,12.912404,-38.111397
4.076000,X_return,12.906944,-38.327535
4.077000,X_return,12.901484,-38.543719
4.078000,X_return,12.896024,-38.759950
4.079000,X_return,12.890564,-38.976228
4.080000,X_return,12.885104,-39.192554
4.081000,X_return,12.879644,-39.408929
4.082000,X_return,12.874184,-39.999418
4.083000,X_return,12.868724,-41.233919
4.084000,X_return,12.863264,-42.468470
4.085000,X_return,12.857804,-43.703071
4.086000,X_return,12.852344,-44.937724
4.087000,X_return,12.846884,-46.172428
4.088000,X_return,12.841424,-47.407185
4.089000,X_return,12.835964,-48.641994
4.090000,X_return,12.830504,-49.504584
4.091000,X_return,12.825044,-50.279258
4.092000,X_return,12.819584,-51.053986
4.093000,X_return,12.814124,-51.828770
4.094000,X_return,12.808664,-52.603608
4.095000,X_return,12.803204,-53.378503
4.096000,X_return,12.797744,-54.153454
4.097000,X_return,12.792284,-54.798652
4.098000,X_return,12.786824,-55.055066
4.099000,X_return,12.781364,-55.311538
4.100000,X_return,12.775904,-55.568068
4.101000,X_return,12.770444,-55.824658
4.102000,X_return,12.764984,-56.081307
4.103000,X_return,12.759524,-56.338016
4.104000,X_return,12.754064,-56.594786
4.105000,X_return,12.748604,-56.938257
4.106000,X_return,12.743144,-57.320405
4.107000,X_return,12.737684,-57.702616
4.108000,X_return,12.732224,-58.084889
4.109000,X_return,12.726764,-58.467226
4.110000,X_return,12.721304,-58.849627
4.111000,X_return,12.715844,-59.232092
4.112000,X_return,12.710384,-59.749639
4.113000,X_return,12.704924,-61.146441
4.114000,X_return,12.699464,-62.543309
4.115000,X_return,12.694004,-63.940244
4.116000,X_return,12.688544,-65.337246
4.117000,X_return,12.683084,-66.734315
4.118000,X_return,12.677624,-68.131453
4.119000,X_return,12.672164,-69.528659
4.120000,X_return,12.666704,-70.634320
4.121000,X_return,12.661244,-71.524111
4.122000,X_return,12.655784,-72.413972
4.123000,X_return,12.650324,-73.303903
4.124000,X_return,12.644864,-74.193906
4.125000,X_return,12.639404,-75.083981
4.126000,X_return,12.633944,-75.974128
4.127000,X_return,12.628542,-76.855124
4.128000,X_return,12.626722,-77.167837
4.129000,X_return,12.624902,-77.480623
4.130000,X_return,12.623082,-77.793483
4.131000,X_return,12.621262,-78.106418
4.132000,X_return,12.619442,-78.419429
4.133000,X_return,12.617622,-78.732515
4.134000,X_return,12.615802,-79.045678
4.135000,X_return,12.613982,-79.358918
4.136000,X_return,12.612162,-79.672235
4.137000,X_return,12.610342,-79.985630
4.138000,X_return,12.608522,-80.299103
4.139000,X_return,12.606702,-80.612656
4.140000,X_return,12.604882,-80.926287
4.141000,X_return,12.603062,-81.239999
4.142000,X_return,12.601242,-81.553791
4.143000,X_return,12.599422,-81.867665
4.144000,X_return,12.597602,-82.181619
4.145000,X_return,12.595782,-82.495656
4.146000,X_return,12.593962,-82.809775
4.147000,X_return,12.592142,-83.123977
4.148000,X_return,12.590322,-83.438263
4.149000,X_return,12.588502,-83.752632
4.150000,X_return,12.585444,-83.843311
4.151000,X_return,12.579984,-83.500135
4.152000,X_return,12.574524,-83.157044
4.153000,X_return,12.569064,-82.814039
4.154000,X_return,12.563604,-82.471121
4.155000,X_return,12.558144,-82.128290
4.156000,X_return,12.552684,-81.785546
4.157000,X_return,12.547224,-81.442891
4.158000,X_return,12.541764,-80.894500
4.159000,X_return,12.536304,-80.288705
4.160000,X_return,12.530844,-79.682998
4.161000,X_return,12.525384,-79.077382
4.162000,X_return,12.519924,-78.471856
4.163000,X_return,12.514464,-77.866421
4.164000,X_return,12.509004,-77.261077
4.165000,X_return,12.503544,-76.670850
4.166000,X_return,12.498084,-76.133041
4.167000,X_return,12.492624,-75.595326
4.168000,X_return,12.487164,-75.057703
4.169000,X_return,12.481704,-74.520175
4.170000,X_return,12.476244,-73.982741
4.171000,X_return,12.470784,-73.445402
4.172000,X_return,12.465324,-72.908158
4.173000,X_return,12.459864,-73.210479
4.174000,X_return,12.454404,-73.936746
4.175000,X_return,12.448944,-74.663110
4.176000,X_return,12.443484,-75.389571
4.177000,X_return,12.438024,-76.116130
4.178000,X_return,12.432564,-76.842787
4.179000,X_return,12.427104,-77.569542
4.180000,X_return,12.421644,-78.295989
4.181000,X_return,12.416184,-79.019096
4.182000,X_return,12.410724,-79.742304
4.183000,X_return,12.405264,-80.465611
4.184000,X_return,12.399804,-81.189020
4.185000,X_return,12.394344,-81.912530
4.186000,X_return,12.388884,-82.636143
4.187000,X_return,12.383424,-83.359857
4.188000,X_return,12.377964,-83.958672
4.189000,X_return,12.372504,-84.454209
4.190000,X_return,12.367044,-84.949850
4.191000,X_return,12.361584,-85.445595
4.192000,X_return,12.356124,-85.941445
4.193000,X_return,12.350664,-86.437401
4.194000,X_return,12.345204,-86.933462
4.195000,X_return,12.339744,-87.429629
4.196000,X_return,12.334284,-87.305255
4.197000,X_return,12.328824,-87.173932
4.198000,X_return,12.323364,-87.042717
4.199000,X_return,12.317904,-86.911609
4.200000,X_return,12.312444,-86.780610
4.201000,X_return,12.306984,-86.649720
4.202000,X_return,12.301524,-86.518940
4.203000,X_return,12.296064,-86.845627
4.204000,X_return,12.290604,-87.778246
4.205000,X_return,12.285144,-88.710975
4.206000,X_return,12.279684,-89.643815
4.207000,X_return,12.274224,-90.576768
4.208000,X_return,12.268764,-91.509832
4.209000,X_return,12.263304,-92.443009
4.210000,X_return,12.257844,-93.376298
4.211000,X_return,12.252384,-93.683979
4.212000,X_return,12.246924,-93.899597
4.213000,X_return,12.241464,-94.115329
4.214000,X_return,12.236004,-94.331175
4.215000,X_return,12.230544,-94.547137
4.216000,X_return,12.225084,-94.763215
4.217000,X_return,12.219624,-94.979409
4.218000,X_return,12.214164,-95.071505
4.219000,X_return,12.208704,-94.891112
4.220000,X_return,12.203244,-94.710836
4.221000,X_return,12.197784,-94.530677
4.222000,X_return,12.192324,-94.350638
4.223000,X_return,12.186864,-94.170717
4.224000,X_return,12.181404,-93.990915
4.225000,X_return,12.175944,-93.811233
4.226000,X_return,12.170484,-93.310617
4.227000,X_return,12.165024,-92.705625
4.228000,X_return,12.159564,-92.100754
4.229000,X_return,12.154104,-91.496005
4.230000,X_return,12.148644,-90.891377
4.231000,X_return,12.143184,-90.286872
4.232000,X_return,12.137724,-89.682489
4.233000,X_return,12.132264,-89.409286
4.234000,X_return,12.126804,-90.495382
4.235000,X_return,12.121344,-91.581602
4.236000,X_return,12.115884,-92.667945
4.237000,X_return,12.110424,-93.754414
4.238000,X_return,12.104964,-94.841008
4.239000,X_return,12.099504,-95.927728
4.240000,X_return,12.094044,-97.014573
4.241000,X_return,12.088584,-97.839852
4.242000,X_return,12.083124,-98.516314
4.243000,X_return,12.077664,-99.192903
4.244000,X_return,12.072204,-99.869621
4.245000,X_return,12.066744,-100.546466
4.246000,X_return,12.061284,-101.223439
4.247000,X_return,12.055824,-101.900542
4.248000,X_return,12.050364,-102.498618
4.249000,X_return,12.044904,-102.170278
4.250000,X_return,12.039444,-101.842067
4.251000,X_return,12.033984,-101.513988
4.252000,X_return,12.028524,-101.186039
4.253000,X_return,12.023064,-100.858222
4.254000,X_return,12.017604,-100.530536
4.255000,X_return,12.012144,-100.202983
4.256000,X_return,12.006684,-100.404225
4.257000,X_return,12.001224,-101.093345
4.258000,X_return,11.995764,-101.782599
4.259000,X_return,11.990304,-102.471987
4.260000,X_return,11.984844,-103.161508
4.261000,X_return,11.979384,-103.851164
4.262000,X_return,11.973924,-104.540956
4.263000,X_return,11.968464,-105.230882
4.264000,X_return,11.963004,-106.170181
4.265000,X_return,11.957544,-107.119583
4.266000,X_return,11.952084,-108.069121
4.267000,X_return,11.946624,-109.018796
4.268000,X_return,11.941164,-109.968609
4.269000,X_return,11.935704,-110.918559
4.270000,X_return,11.930244,-111.868647
4.271000,X_return,11.924784,-112.140759
4.272000,X_return,11.919324,-111.408334
4.273000,X_return,11.913864,-110.676049
4.274000,X_return,11.908404,-109.943904
4.275000,X_return,11.902944,-109.211898
4.276000,X_return,11.897484,-108.480033
4.277000,X_return,11.892024,-107.748308
4.278000,X_return,11.886564,-107.016725
4.279000,X_return,11.881104,-105.759290
4.280000,X_return,11.875644,-104.405064
4.281000,X_return,11.870184,-103.050981
4.282000,X_return,11.864724,-101.697040
4.283000,X_return,11.859264,-100.343243
4.284000,X_return,11.853804,-98.989588
4.285000,X_return,11.848344,-97.636077
4.286000,X_return,11.842884,-96.505056
4.287000,X_return,11.837424,-95.929776
4.288000,X_return,11.831964,-95.354640
4.289000,X_return,11.826504,-94.779649
4.290000,X_return,11.821044,-94.204803
4.291000,X_return,11.815584,-93.630103
4.292000,X_return,11.810124,-93.055550
4.293000,X_return,11.804664,-92.481143
4.294000,X_return,11.799204,-92.178141
4.295000,X_return,11.793744,-91.977027
4.296000,X_return,11.788284,-91.776061
4.297000,X_return,11.782824,-91.575243
4.298000,X_return,11.777364,-91.374574
4.299000,X_return,11.771904,-91.174053
4.300000,X_return,11.766444,-90.973680
4.301000,X_return,11.760984,-90.677842
4.302000,X_return,11.755524,-89.910842
4.303000,X_return,11.750064,-89.143991
4.304000,X_return,11.744604,-88.377291
4.305000,X_return,11.739144,-87.610741
4.306000,X_return,11.733684,-86.844342
4.307000,X_return,11.728224,-86.078095
4.308000,X_return,11.722764,-85.311999
4.309000,X_return,11.717304,-84.534618
4.310000,X_return,11.711844,-83.750079
4.311000,X_return,11.706384,-82.965692
4.312000,X_return,11.700924,-82.181458
4.313000,X_return,11.695464,-81.397378
4.314000,X_return,11.690004,-80.613451
4.315000,X_return,11.684544,-79.829678
4.316000,X_return,11.679084,-79.114604
4.317000,X_return,11.673624,-79.662157
4.318000,X_return,11.668164,-80.209865
4.319000,X_return,11.662704,-80.757728
4.320000,X_return,11.657244,-81.305747
4.321000,X_return,11.651784,-81.853922
4.322000,X_return,11.646324,-82.402253
4.323000,X_return,11.640864,-82.950741
4.324000,X_return,11.635404,-83.395871
4.325000,X_return,11.629944,-83.734671
4.326000,X_return,11.624484,-84.073628
4.327000,X_return,11.619024,-84.412742
4.328000,X_return,11.613564,-84.752015
4.329000,X_return,11.608104,-85.091446
4.330000,X_return,11.602644,-85.431036
4.331000,X_return,11.597184,-85.770785
4.332000,X_return,11.591724,-84.896704
4.333000,X_return,11.586264,-83.937470
4.334000,X_return,11.580804,-82.978396
4.335000,X_return,11.575344,-82.019482
4.336000,X_return,11.569884,-81.060728
4.337000,X_return,11.564424,-80.102136
4.338000,X_return,11.558964,-79.143704
4.339000,X_return,11.554530,-78.352528
4.340000,X_return,11.551800,-77.839101
4.341000,X_return,11.549070,-77.325836
4.342000,X_return,11.546340,-76.812734
4.343000,X_return,11.543610,-76.299793
4.344000,X_return,11.540880,-75.787016
4.345000,X_return,11.538150,-75.274402
4.346000,X_return,11.535420,-74.761951
4.347000,X_return,11.532690,-74.249663
4.348000,X_return,11.529960,-73.737540
4.349000,X_return,11.527230,-73.225581
4.350000,X_return,11.524500,-72.713786
4.351000,X_return,11.521770,-72.202156
4.352000,X_return,11.519040,-71.690691
4.353000,X_return,11.516310,-71.179391
4.354000,X_return,11.512874,-70.543962
4.355000,X_return,11.507414,-69.552352
4.356000,X_return,11.501954,-68.560909
4.357000,X_return,11.496494,-67.569633
4.358000,X_return,11.491034,-66.578523
4.359000,X_return,11.485574,-65.587579
4.360000,X_return,11.480114,-64.596803
4.361000,X_return,11.474654,-63.606195
4.362000,X_return,11.469194,-61.997935
4.363000,X_return,11.463734,-60.125096
4.364000,X_return,11.458274,-58.252425
4.365000,X_return,11.452814,-56.379923
4.366000,X_return,11.447354,-54.507589
4.367000,X_return,11.441894,-52.635424
4.368000,X_return,11.436434,-50.763429
4.369000,X_return,11.430974,-49.122275
4.370000,X_return,11.425514,-48.881434
4.371000,X_return,11.420054,-48.640763
4.372000,X_return,11.414594,-48.400261
4.373000,X_return,11.409134,-48.159931
4.374000,X_return,11.403674,-47.919770
4.375000,X_return,11.398214,-47.679781
4.376000,X_return,11.392754,-47.439963
4.377000,X_return,11.387294,-47.963582
4.378000,X_return,11.381834,-49.033609
4.379000,X_return,11.376374,-50.103807
4.380000,X_return,11.370914,-51.174178
4.381000,X_return,11.365454,-52.244721
4.382000,X_return,11.359994,-53.315436
4.383000,X_return,11.354534,-54.386324
4.384000,X_return,11.349074,-55.444128
4.385000,X_return,11.343614,-55.969529
4.386000,X_return,11.338154,-56.495105
4.387000,X_return,11.332694,-57.020853
4.388000,X_return,11.327234,-57.546776
4.389000,X_return,11.321774,-58.072873
4.390000,X_return,11.316314,-58.599144
4.391000,X_return,11.310854,-59.125589
4.392000,X_return,11.305394,-59.287466
4.393000,X_return,11.299934,-59.031063
4.394000,X_return,11.294474,-58.774835
4.395000,X_return,11.289014,-58.518783
4.396000,X_return,11.283554,-58.262905
4.397000,X_return,11.278094,-58.007204
4.398000,X_return,11.272634,-57.751679
4.399000,X_return,11.267174,-57.496330
4.400000,X_return,11.261714,-58.225246
4.401000,X_return,11.256254,-59.055087
4.402000,X_return,11.250794,-59.885105
4.403000,X_return,11.245334,-60.715299
4.404000,X_return,11.239874,-61.545671
4.405000,X_return,11.234414,-62.376220
4.406000,X_return,11.228954,-63.206947
4.407000,X_return,11.223494,-63.824799
4.408000,X_return,11.218034,-64.044632
4.409000,X_return,11.212574,-64.264643
4.410000,X_return,11.207114,-64.484833
4.411000,X_return,11.201654,-64.705201
4.412000,X_return,11.196194,-64.925748
4.413000,X_return,11.190734,-65.146474
4.414000,X_return,11.185274,-65.367379
4.415000,X_return,11.179814,-63.688942
4.416000,X_return,11.174354,-61.505668
4.417000,X_return,11.168894,-59.322574
4.418000,X_return,11.163434,-57.139660
4.419000,X_return,11.157974,-54.956925
4.420000,X_return,11.152514,-52.774371
4.421000,X_return,11.147054,-50.591997
4.422000,X_return,11.141594,-48.622922
4.423000,X_return,11.136134,-47.361931
4.424000,X_return,11.130674,-46.101120
4.425000,X_return,11.125214,-44.840490
4.426000,X_return,11.119754,-43.580041
4.427000,X_return,11.114294,-42.319773
4.428000,X_return,11.108834,-41.059687
4.429000,X_return,11.103374,-39.799782
4.430000,X_return,11.097914,-39.736595
4.431000,X_return,11.092454,-40.255453
4.432000,X_return,11.086994,-40.774494
4.433000,X_return,11.081534,-41.293717
4.434000,X_return,11.076074,-41.813122
4.435000,X_return,11.070614,-42.332709
4.436000,X_return,11.065154,-42.852480
4.437000,X_return,11.059694,-43.325296
4.438000,X_return,11.054234,-43.432813
4.439000,X_return,11.048774,-43.540513
4.440000,X_return,11.043314,-43.648397
4.441000,X_return,11.037854,-43.756463
4.442000,X_return,11.032394,-43.864713
4.443000,X_return,11.026934,-43.973147
4.444000,X_return,11.021474,-44.081764
4.445000,X_return,11.018036,-44.329539
4.446000,X_return,11.016216,-44.688631
4.447000,X_return,11.014396,-45.047907
4.448000,X_return,11.012576,-45.407367
4.449000,X_return,11.010756,-45.767012
4.450000,X_return,11.008936,-46.126841
4.451000,X_return,11.007116,-46.486855
4.452000,X_return,11.005296,-46.847053
4.453000,X_return,11.003476,-47.207436
4.454000,X_return,11.001656,-47.568005
4.455000,X_return,10.999836,-47.928758
4.456000,X_return,10.998016,-48.289697
4.457000,X_return,10.996196,-48.650820
4.458000,X_return,10.994376,-49.012130
4.459000,X_return,10.992556,-49.373624
4.460000,X_return,10.990736,-49.735305
4.461000,X_return,10.988916,-50.097171
4.462000,X_return,10.987096,-50.459223
4.463000,X_return,10.985276,-50.821461
4.464000,X_return,10.983456,-51.183885
4.465000,X_return,10.981636,-51.546495
4.466000,X_return,10.979816,-51.909291
4.467000,X_return,10.977996,-52.272273
4.468000,X_return,10.972973,-51.518532
4.469000,X_return,10.967513,-50.612559
4.470000,X_return,10.962053,-49.706772
4.471000,X_return,10.956593,-48.801172
4.472000,X_return,10.951133,-47.895759
4.473000,X_return,10.945673,-46.990532
4.474000,X_return,10.940213,-46.085493
4.475000,X_return,10.934753,-45.388373
4.476000,X_return,10.929293,-45.130160
4.477000,X_return,10.923833,-44.872134
4.478000,X_return,10.918373,-44.614295
4.479000,X_return,10.912913,-44.356643
4.480000,X_return,10.907453,-44.099179
4.481000,X_return,10.901993,-43.841903
4.482000,X_return,10.896533,-43.584814
4.483000,X_return,10.891073,-44.029330
4.484000,X_return,10.885613,-44.692191
4.485000,X_return,10.880153,-45.355239
4.486000,X_return,10.874693,-46.018475
4.487000,X_return,10.869233,-46.681899
4.488000,X_return,10.863773,-47.345511
4.489000,X_return,10.858313,-48.009310
4.490000,X_return,10.852853,-48.524062
4.491000,X_return,10.847393,-48.457349
4.492000,X_return,10.841933,-48.390824
4.493000,X_return,10.836473,-48.324487
4.494000,X_return,10.831013,-48.258339
4.495000,X_return,10.825553,-48.192379
4.496000,X_return,10.820093,-48.126608
4.497000,X_return,10.814633,-48.061024
4.498000,X_return,10.809173,-47.215858
4.499000,X_return,10.803713,-45.942838
4.500000,X_return,10.798253,-44.670007
4.501000,X_return,10.792793,-43.397365
4.502000,X_return,10.787333,-42.124911
4.503000,X_return,10.781873,-40.852645
4.504000,X_return,10.776413,-39.580569
4.505000,X_return,10.770953,-38.405693
4.506000,X_return,10.765493,-38.248715
4.507000,X_return,10.760033,-38.091926
4.508000,X_return,10.754573,-37.935327
4.509000,X_return,10.749113,-37.778915
4.510000,X_return,10.743653,-37.622693
4.511000,X_return,10.738193,-37.466660
4.512000,X_return,10.732733,-37.310815
4.513000,X_return,10.727273,-36.963843
4.514000,X_return,10.721813,-36.446342
4.515000,X_return,10.716353,-35.929030
4.516000,X_return,10.710893,-35.411907
4.517000,X_return,10.705433,-34.894973
4.518000,X_return,10.699973,-34.378227
4.519000,X_return,10.694513,-33.861671
4.520000,X_return,10.689053,-33.345304
4.521000,X_return,10.683593,-31.050596
4.522000,X_return,10.678133,-28.700825
4.523000,X_return,10.672673,-26.351242
4.524000,X_return,10.667213,-24.001755
4.525000,X_return,10.661753,-21.652267
4.526000,X_return,10.656293,-19.302779
4.527000,X_return,10.650833,-16.953292
4.528000,X_return,10.645373,-14.865837
4.529000,X_return,10.639913,-13.153449
4.530000,X_return,10.634453,-11.441060
4.531000,X_return,10.628993,-9.728672
4.532000,X_return,10.623533,-8.016283
4.533000,X_return,10.618073,-6.303895
4.534000,X_return,10.612613,-4.591506
4.535000,X_return,10.607153,-2.879117
4.536000,X_return,10.601693,-2.585867
4.537000,X_return,10.596233,-2.537743
4.538000,X_return,10.590773,-2.489618
4.539000,X_return,10.585313,-2.441494
4.540000,X_return,10.579853,-2.393369
4.541000,X_return,10.574393,-2.345244
4.542000,X_return,10.568933,-2.297120
4.543000,X_return,10.563473,-2.058646
4.544000,X_return,10.558013,-1.363368
4.545000,X_return,10.552553,-0.668091
4.546000,X_return,10.547093,0.027187
4.547000,X_return,10.541633,0.722465
4.548000,X_return,10.536173,1.417742
4.549000,X_return,10.530713,2.113020
4.550000,X_return,10.525253,2.808298
4.551000,X_return,10.521801,3.263574
4.552000,X_return,10.519071,3.632567
4.553000,X_return,10.516341,4.001559
4.554000,X_return,10.513611,4.370551
4.555000,X_return,10.510881,4.739543
4.556000,X_return,10.508151,5.108535
4.557000,X_return,10.505421,5.477527
4.558000,X_return,10.502691,5.846519
4.559000,X_return,10.499961,6.215511
4.560000,X_return,10.497231,6.584503
4.561000,X_return,10.494501,6.953495
4.562000,X_return,10.491771,7.322487
4.563000,X_return,10.489041,7.691479
4.564000,X_return,10.486311,8.060471
4.565000,X_return,10.483581,8.429463
4.566000,X_return,10.479163,7.540317
