#t_s,e_des_um
1.329000,12.728169
1.330000,12.483917
1.331000,12.635421
1.332000,12.964465
1.333000,13.293225
1.334000,13.621702
1.335000,13.949896
1.336000,14.277807
1.337000,14.605435
1.338000,14.934643
1.339000,15.275857
1.340000,15.616789
1.341000,15.957441
1.342000,16.297812
1.343000,16.637903
1.344000,16.977714
1.345000,17.317246
1.346000,17.734456
1.347000,18.209487
1.348000,18.684240
1.349000,19.158716
1.350000,19.632914
1.351000,20.106836
1.352000,20.580481
1.353000,21.051336
1.354000,21.349694
1.355000,21.647777
1.356000,21.945586
1.357000,22.243121
1.358000,22.540382
1.359000,22.837370
1.360000,23.134086
1.361000,23.722377
1.362000,24.658826
1.363000,25.595004
1.364000,26.530912
1.365000,27.466549
1.366000,28.401918
1.367000,29.337017
1.368000,30.271849
1.369000,30.903717
1.370000,31.500648
1.371000,32.097313
1.372000,32.693713
1.373000,33.289846
1.374000,33.885716
1.375000,34.481320
1.376000,34.963360
1.377000,35.223873
1.378000,35.484125
1.379000,35.744115
1.380000,36.003843
1.381000,36.263312
1.382000,36.522520
1.383000,36.781470
1.384000,37.040161
1.385000,37.298594
1.386000,37.556770
1.387000,37.814690
1.388000,38.072354
1.389000,38.329763
1.390000,38.586918
1.391000,38.893715
1.392000,39.375628
1.393000,39.857288
1.394000,40.338697
1.395000,40.819855
1.396000,41.300763
1.397000,41.781422
1.398000,42.261833
1.399000,42.851831
1.400000,43.497433
1.401000,44.142788
1.402000,44.787897
1.403000,45.432762
1.404000,46.077382
1.405000,46.721760
1.406000,47.370815
1.407000,48.061861
1.408000,48.752667
1.409000,49.443232
1.410000,50.133558
1.411000,50.823646
1.412000,51.513497
1.413000,52.203111
1.414000,52.619925
1.415000,52.809650
1.416000,52.999141
1.417000,53.188398
1.418000,53.377423
1.419000,53.566216
1.420000,53.754779
1.421000,53.943112
1.422000,54.391236
1.423000,54.842507
1.424000,55.293552
1.425000,55.744370
1.426000,56.194963
1.427000,56.645331
1.428000,57.095476
1.429000,57.476114
1.430000,57.764163
1.431000,58.051992
1.432000,58.339600
1.433000,58.626990
1.434000,58.914162
1.435000,59.201116
1.436000,59.487855
1.437000,59.878816
1.438000,60.285165
1.439000,60.691300
1.440000,61.097224
1.441000,61.502936
1.442000,61.908438
1.443000,62.313731
1.444000,62.547722
1.445000,62.403249
1.446000,62.258570
1.447000,62.113686
1.448000,61.968597
1.449000,61.823306
1.450000,61.677812
1.451000,61.532118
1.452000,61.698207
1.453000,61.966507
1.454000,62.234610
1.455000,62.502515
1.456000,62.770225
1.457000,63.037740
1.458000,63.305062
1.459000,63.682247
1.460000,64.515639
1.461000,65.348841
1.462000,66.181853
1.463000,67.014677
1.464000,67.847314
1.465000,68.679765
1.466000,69.512032
1.467000,70.100618
1.468000,70.549487
1.469000,70.998175
1.470000,71.446682
1.471000,71.895010
1.472000,72.343160
1.473000,72.791132
1.474000,73.251104
1.475000,73.856571
1.476000,74.461866
1.477000,75.066987
1.478000,75.671937
1.479000,76.276717
1.480000,76.881328
1.481000,77.485772
1.482000,77.785693
1.483000,77.802872
1.484000,77.819887
1.485000,77.836739
1.486000,77.853429
1.487000,77.869958
1.488000,77.886327
1.489000,77.902538
1.490000,77.918592
1.491000,77.934490
1.492000,77.950233
1.493000,77.965823
1.494000,77.981260
1.495000,77.996546
1.496000,78.011683
1.497000,78.026671
1.498000,78.041511
1.499000,78.056205
1.500000,78.070754
1.501000,78.085160
1.502000,78.099423
1.503000,78.113545
1.504000,78.127527
1.505000,78.124341
1.506000,78.117843
1.507000,78.111209
1.508000,78.104439
1.509000,78.097536
1.510000,78.090501
1.511000,78.083334
1.512000,78.047113
1.513000,77.937924
1.514000,77.828608
1.515000,77.719166
1.516000,77.609600
1.517000,77.499910
1.518000,77.390098
1.519000,77.280166
1.520000,76.393007
1.521000,75.211938
1.522000,74.030752
1.523000,72.849451
1.524000,71.668035
1.525000,70.486507
1.526000,69.304867
1.527000,68.118586
1.528000,66.909605
1.529000,65.700516
1.530000,64.491321
1.531000,63.282022
1.532000,62.072619
1.533000,60.863113
1.534000,59.653507
1.535000,58.772785
1.536000,58.103628
1.537000,57.434375
1.538000,56.765025
1.539000,56.095582
1.540000,55.426046
1.541000,54.756418
1.542000,54.135989
1.543000,54.453490
1.544000,54.770904
1.545000,55.088232
1.546000,55.405476
1.547000,55.722636
1.548000,56.039714
1.549000,56.356711
1.550000,56.521269
1.551000,56.528020
1.552000,56.534695
1.553000,56.541295
1.554000,56.547821
1.555000,56.554275
1.556000,56.560658
1.557000,56.566972
1.558000,56.865801
1.559000,57.185653
1.560000,57.505439
1.561000,57.825162
1.562000,58.144823
1.563000,58.464422
1.564000,58.783961
1.565000,59.174045
1.566000,59.682151
1.567000,60.190201
1.568000,60.698198
1.569000,61.206142
1.570000,61.714034
1.571000,62.221877
1.572000,62.729671
1.573000,63.282574
1.574000,63.845640
1.575000,64.408662
1.576000,64.971641
1.577000,65.534578
1.578000,66.097476
1.579000,66.660335
1.580000,66.814556
1.581000,65.787629
1.582000,64.760669
1.583000,63.733675
1.584000,62.706650
1.585000,61.679594
1.586000,60.652511
1.587000,59.625400
1.588000,58.358273
1.589000,56.987507
1.590000,55.616718
1.591000,54.245908
1.592000,52.875078
1.593000,51.504230
1.594000,50.133364
1.595000,49.012579
1.596000,49.429740
1.597000,49.846889
1.598000,50.264027
1.599000,50.681154
1.600000,51.098273
1.601000,51.515384
1.602000,51.932490
1.603000,52.349592
1.604000,52.766690
1.605000,53.183788
1.606000,53.600885
1.607000,54.017984
1.608000,54.435085
1.609000,54.852191
1.610000,55.256013
1.611000,55.087991
1.612000,54.919978
1.613000,54.751976
1.614000,54.583984
1.615000,54.416006
1.616000,54.248042
1.617000,54.080093
1.618000,54.043037
1.619000,54.157101
1.620000,54.271186
1.621000,54.385292
1.622000,54.499420
1.623000,54.613574
1.624000,54.727752
1.625000,54.841958
1.626000,55.948259
1.627000,57.158058
1.628000,58.367888
1.629000,59.577751
1.630000,60.787648
1.631000,61.997581
1.632000,63.207551
1.633000,64.164847
1.634000,64.646571
1.635000,65.128335
1.636000,65.610143
1.637000,66.091994
1.638000,66.573891
1.639000,67.055836
1.640000,67.537828
1.641000,67.050652
1.642000,66.303393
1.643000,65.556187
1.644000,64.809035
1.645000,64.061939
1.646000,63.314899
1.647000,62.567918
1.648000,61.891667
1.649000,61.452310
1.650000,61.013017
1.651000,60.573787
1.652000,60.134622
1.653000,59.695525
1.654000,59.256495
1.655000,58.817534
1.656000,59.997745
1.657000,61.971030
1.658000,63.944388
1.659000,65.917822
1.660000,67.891332
1.661000,69.864920
1.662000,71.838587
1.663000,73.641244
1.664000,74.096443
1.665000,74.551725
1.666000,75.007092
1.667000,75.462545
1.668000,75.918085
1.669000,76.373714
1.670000,76.829433
1.671000,76.930843
1.672000,76.747129
1.673000,76.563510
1.674000,76.379985
1.675000,76.196558
1.676000,76.013229
1.677000,75.829999
1.678000,75.646871
1.679000,75.690527
1.680000,75.735311
1.681000,75.780199
1.682000,75.825194
1.683000,75.870297
1.684000,75.915508
1.685000,75.960830
1.686000,76.633061
1.687000,78.113174
1.688000,79.593402
1.689000,81.073745
1.690000,82.554205
1.691000,84.034783
1.692000,85.515480
1.693000,86.996299
1.694000,87.021936
1.695000,86.846131
1.696000,86.670452
1.697000,86.494898
1.698000,86.319471
1.699000,86.144173
1.700000,85.969005
1.701000,85.793968
1.702000,85.619063
1.703000,85.444292
1.704000,85.269655
1.705000,85.095155
1.706000,84.920793
1.707000,84.746569
1.708000,84.572484
1.709000,84.936230
1.710000,85.468809
1.711000,86.001532
1.712000,86.534401
1.713000,87.067415
1.714000,87.600577
1.715000,88.133887
1.716000,88.933981
1.717000,90.783590
1.718000,92.633351
1.719000,94.483265
1.720000,96.333335
1.721000,98.183560
1.722000,100.033943
1.723000,101.884484
1.724000,102.093853
1.725000,101.396184
1.726000,100.698677
1.727000,100.001334
1.728000,99.304154
1.729000,98.607140
1.730000,97.910293
1.731000,97.221139
1.732000,96.612684
1.733000,96.004399
1.734000,95.396286
1.735000,94.788346
1.736000,94.180579
1.737000,93.572987
1.738000,92.965571
1.739000,93.106574
1.740000,93.919669
1.741000,94.732943
1.742000,95.546399
1.743000,96.360035
1.744000,97.173855
1.745000,97.987858
1.746000,98.802046
1.747000,99.646078
1.748000,100.491268
1.749000,101.336647
1.750000,102.182215
1.751000,103.027973
1.752000,103.873923
1.753000,104.720065
1.754000,104.648537
1.755000,103.254822
1.756000,101.861302
1.757000,100.467979
1.758000,99.074853
1.759000,97.681927
1.760000,96.289201
1.761000,94.896676
1.762000,94.322253
1.763000,93.891083
1.764000,93.460118
1.765000,93.029357
1.766000,92.598803
1.767000,92.168456
1.768000,91.738317
1.769000,91.627813
1.770000,92.289932
1.771000,92.952262
1.772000,93.614804
1.773000,94.277559
1.774000,94.940528
1.775000,95.603713
1.776000,96.267113
1.777000,96.141676
1.778000,95.730475
1.779000,95.319492
1.780000,94.908729
1.781000,94.498187
1.782000,94.087867
1.783000,93.677769
1.784000,92.891948
1.785000,90.338931
1.786000,87.786139
1.787000,85.233574
1.788000,82.681235
1.789000,80.129125
1.790000,77.577244
1.791000,75.025593
1.792000,73.865652
1.793000,73.570350
1.794000,73.275281
1.795000,72.980446
1.796000,72.685844
1.797000,72.391477
1.798000,72.097347
1.799000,71.822529
1.800000,71.856408
1.801000,71.890524
1.802000,71.924880
1.803000,71.959476
1.804000,71.994313
1.805000,72.029391
1.806000,72.064712
1.807000,71.224928
1.808000,69.508862
1.809000,67.793041
1.810000,66.077465
1.811000,64.362136
1.812000,62.647054
1.813000,60.932219
1.814000,59.217633
1.815000,57.563321
1.816000,55.913016
1.817000,54.262962
1.818000,52.613160
1.819000,50.963609
1.820000,49.314312
1.821000,47.665268
1.822000,46.702831
1.823000,46.848653
1.824000,46.994730
1.825000,47.141064
1.826000,47.287655
1.827000,47.434504
1.828000,47.581611
1.829000,47.728977
1.830000,45.238022
1.831000,42.183463
1.832000,39.129165
1.833000,36.075129
1.834000,33.021356
1.835000,29.967845
1.836000,26.914598
1.837000,23.596326
1.838000,19.543833
1.839000,15.491605
1.840000,11.439643
1.841000,7.387948
1.842000,3.336520
1.843000,-0.714641
1.844000,-4.765533
1.845000,-7.138837
1.846000,-8.815972
1.847000,-10.492837
1.848000,-12.169431
1.849000,-13.845754
1.850000,-15.521806
1.851000,-17.197586
1.852000,-18.713893
1.853000,-19.314832
1.854000,-19.915498
1.855000,-20.515890
1.856000,-21.116007
1.857000,-21.715849
1.858000,-22.315416
1.859000,-22.914707
1.860000,-22.682648
1.861000,-21.871859
1.862000,-21.060794
1.863000,-20.249451
1.864000,-19.437830
1.865000,-18.625930
1.866000,-17.813751
1.867000,-16.993929
1.868000,-15.943898
1.869000,-14.893587
1.870000,-13.842995
1.871000,-12.792122
1.872000,-11.740968
1.873000,-10.689532
1.874000,-9.637814
1.875000,-8.542767
1.876000,-7.399372
1.877000,-6.255694
1.878000,-5.111732
1.879000,-3.967486
1.880000,-2.822956
1.881000,-1.678142
1.882000,-0.533043
1.883000,0.114170
1.884000,0.714721
1.885000,1.315557
1.886000,1.916679
1.887000,2.518088
1.888000,3.119782
1.889000,3.721764
1.890000,3.451316
1.891000,1.597569
1.892000,-0.255891
1.893000,-2.109063
1.894000,-3.961948
1.895000,-5.814544
1.896000,-7.666851
1.897000,-9.518870
1.898000,-11.646998
1.899000,-13.845359
1.900000,-16.043431
1.901000,-18.241214
1.902000,-20.438707
1.903000,-22.635911
1.904000,-24.832825
1.905000,-26.273144
1.906000,-25.293586
1.907000,-24.313737
1.908000,-23.333598
1.909000,-22.353168
1.910000,-21.372448
1.911000,-20.391437
1.912000,-19.410135
1.913000,-18.428542
1.914000,-17.446658
1.915000,-16.464483
1.916000,-15.482017
1.917000,-14.499260
1.918000,-13.516211
1.919000,-12.532871
1.920000,-11.500793
1.921000,-10.116424
1.922000,-8.731763
1.923000,-7.346810
1.924000,-5.961566
1.925000,-4.576030
1.926000,-3.190349
1.927000,-3.190349
1.928000,-1.804667
1.929000,-1.020587
1.930000,-0.704602
1.931000,-0.388618
1.932000,-0.072633
1.933000,0.243351
1.934000,0.559336
1.935000,0.875320
1.936000,1.194032
1.937000,2.223391
1.938000,3.252750
1.939000,4.282109
1.940000,5.311467
1.941000,6.340826
1.942000,7.370185
1.943000,8.399544
1.944000,9.047622
1.945000,9.220642
1.946000,9.393662
1.947000,9.566683
1.948000,9.739703
1.949000,9.912723
1.950000,10.085744
1.951000,10.258764
1.952000,9.781727
1.953000,9.221600
1.954000,8.661473
1.955000,8.101346
1.956000,7.541219
1.957000,6.981092
1.958000,6.420965
1.959000,5.768612
1.960000,4.927381
1.961000,4.086150
1.962000,3.244920
1.963000,2.403689
1.964000,1.562458
1.965000,0.721228
1.966000,-0.120003
1.967000,0.902224
1.968000,2.482614
1.969000,4.063004
1.970000,5.643394
1.971000,7.223784
1.972000,8.804173
1.973000,10.384563
1.974000,12.031726
1.975000,13.928681
1.976000,15.825636
1.977000,17.722591
1.978000,19.619546
1.979000,21.516500
1.980000,23.413455
1.981000,25.310410
1.982000,25.959906
1.983000,25.944611
1.984000,25.929315
1.985000,25.914020
1.986000,25.898724
1.987000,25.883429
1.988000,25.868133
1.989000,25.782335
1.990000,25.015194
1.991000,24.248053
1.992000,23.480911
1.993000,22.713770
1.994000,21.946629
1.995000,21.179488
1.996000,20.412346
1.997000,19.939199
1.998000,19.721381
1.999000,19.503564
2.000000,19.285746
2.001000,19.067928
2.002000,18.850110
2.003000,18.632292
2.004000,18.414474
2.005000,18.154020
2.006000,17.892544
2.007000,17.631069
2.008000,17.369594
2.009000,17.108119
2.010000,16.846644
2.011000,16.585168
2.012000,16.041832
2.013000,15.106107
2.014000,14.170381
2.015000,13.234655
2.016000,12.298929
2.017000,11.363204
2.018000,10.427478
2.019000,9.491752
2.020000,9.862164
2.021000,10.446162
2.022000,11.030160
2.023000,11.614158
2.024000,12.198156
2.025000,12.782153
2.026000,13.366151
2.027000,14.142525
2.028000,15.365905
2.029000,16.589284
2.030000,17.812664
2.031000,19.036043
2.032000,20.259422
2.033000,21.482802
2.034000,22.706181
2.035000,22.663792
2.036000,22.181972
2.037000,21.700151
2.038000,21.218331
2.039000,20.736511
2.040000,20.254691
2.041000,19.772870
2.042000,19.098770
2.043000,17.570358
2.044000,16.041946
2.045000,14.513534
2.046000,12.985122
2.047000,11.456710
2.048000,9.928298
2.049000,8.399886
2.050000,7.504992
2.051000,6.989979
2.052000,6.474966
2.053000,5.959953
2.054000,5.444940
2.055000,4.929927
2.056000,4.414914
2.057000,3.928938
2.058000,3.850160
2.059000,3.771382
2.060000,3.692605
2.061000,3.613827
2.062000,3.535049
2.063000,3.456271
2.064000,3.377494
2.065000,2.775437
2.066000,1.666552
2.067000,0.557666
2.068000,-0.551219
2.069000,-1.660105
2.070000,-2.768991
2.071000,-3.877876
2.072000,-4.986762
2.073000,-5.006732
2.074000,-4.968673
2.075000,-4.930614
2.076000,-4.892555
2.077000,-4.854496
2.078000,-4.816437
2.079000,-4.778378
2.080000,-3.887517
2.081000,-1.667408
2.082000,0.552700
2.083000,2.772809
2.084000,4.992917
2.085000,7.213025
2.086000,9.433134
2.087000,11.653242
2.088000,12.156397
2.089000,12.313474
2.090000,12.470550
2.091000,12.627627
2.092000,12.784704
2.093000,12.941780
2.094000,13.098857
2.095000,13.014528
2.096000,12.289496
2.097000,11.564464
2.098000,10.839433
2.099000,10.114401
2.100000,9.389369
2.101000,8.664337
2.102000,7.939306
2.103000,7.346607
2.104000,6.806634
2.105000,6.266661
2.106000,5.726687
2.107000,5.186714
2.108000,4.646740
2.109000,4.106767
2.110000,3.793540
2.111000,4.702323
2.112000,5.611106
2.113000,6.519889
2.114000,7.428671
2.115000,8.337454
2.116000,9.246237
2.117000,10.155020
2.118000,10.275936
2.119000,9.867067
2.120000,9.458198
2.121000,9.049330
2.122000,8.640461
2.123000,8.231592
2.124000,7.822723
2.125000,7.413855
2.126000,7.004986
2.127000,6.596117
2.128000,6.187248
2.129000,5.778380
2.130000,5.369511
2.131000,4.960642
2.132000,4.551774
2.133000,4.390319
2.134000,4.496065
2.135000,4.601811
2.136000,4.707557
2.137000,4.813304
2.138000,4.919050
2.139000,5.024796
2.140000,5.130542
2.141000,5.925032
2.142000,6.777630
2.143000,7.630227
2.144000,8.482825
2.145000,9.335422
2.146000,10.188020
2.147000,11.040618
2.148000,11.316261
2.149000,10.582151
2.150000,9.848040
2.151000,9.113930
2.152000,8.379820
2.153000,7.645709
2.154000,6.911599
2.155000,6.177489
2.156000,4.935605
2.157000,3.570751
2.158000,2.205897
2.159000,0.841043
2.160000,-0.523811
2.161000,-1.888666
2.162000,-3.253520
2.163000,-4.073378
2.164000,-3.226934
2.165000,-2.380489
2.166000,-1.534044
2.167000,-0.687600
2.168000,0.158845
2.169000,1.005289
2.170000,1.851734
2.171000,2.690248
2.172000,3.525163
2.173000,4.360078
2.174000,5.194994
2.175000,6.029909
2.176000,6.864824
2.177000,7.699739
2.178000,8.376616
2.179000,7.989284
2.180000,7.601952
2.181000,7.214621
2.182000,6.827289
2.183000,6.439957
2.184000,6.052625
2.185000,5.665294
2.186000,5.523277
2.187000,5.565777
2.188000,5.608276
2.189000,5.650776
2.190000,5.693276
2.191000,5.735776
2.192000,5.778275
2.193000,5.835429
2.194000,7.084552
2.195000,8.333674
2.196000,9.582797
2.197000,10.831920
2.198000,12.081043
2.199000,13.330166
2.200000,14.579289
2.201000,15.348479
2.202000,15.539468
2.203000,15.730458
2.204000,15.921447
2.205000,16.112437
2.206000,16.303426
2.207000,16.494416
2.208000,16.685405
2.209000,15.368587
2.210000,13.874850
2.211000,12.381113
2.212000,10.887376
2.213000,9.393640
2.214000,7.899903
2.215000,6.406166
2.216000,5.413046
2.217000,5.407434
2.218000,5.401822
2.219000,5.396210
2.220000,5.390598
2.221000,5.384986
2.222000,5.379374
2.223000,5.373762
2.224000,5.808603
2.225000,6.369249
2.226000,6.929896
2.227000,7.490542
2.228000,8.051189
2.229000,8.611836
2.230000,9.172482
2.231000,9.733129
2.232000,10.293776
2.233000,10.854422
2.234000,11.415069
2.235000,11.975716
2.236000,12.536362
2.237000,13.097009
2.238000,13.657655
2.239000,13.636234
2.240000,13.315857
2.241000,12.995479
2.242000,12.675101
2.243000,12.354724
2.244000,12.034346
2.245000,11.713968
2.246000,11.574700
2.247000,13.028296
2.248000,14.481892
2.249000,15.935489
2.250000,17.389085
2.251000,18.842681
2.252000,20.296277
2.253000,21.749874
2.254000,23.098102
2.255000,24.357834
2.256000,25.617566
2.257000,26.877298
2.258000,28.137030
2.259000,29.396762
2.260000,30.656494
2.261000,31.916226
2.262000,31.957962
2.263000,31.981068
2.264000,32.004174
2.265000,32.027279
2.266000,32.050385
2.267000,32.073491
2.268000,32.096597
2.269000,31.861960
2.270000,31.280542
2.271000,30.699123
2.272000,30.117705
2.273000,29.536287
2.274000,28.954868
2.275000,28.373450
2.276000,27.792032
2.277000,27.898863
2.278000,28.110563
2.279000,28.322263
2.280000,28.533962
2.281000,28.745662
2.282000,28.957362
2.283000,29.169061
2.284000,29.451605
2.285000,29.892428
2.286000,30.333250
2.287000,30.774072
2.288000,31.214895
