#t_s,e_raw_um
1.327000,13.428455
1.328000,13.197072
1.329000,12.965689
1.330000,12.734306
1.331000,12.898964
1.332000,13.241446
1.333000,13.583929
1.334000,13.926411
1.335000,14.268894
1.336000,14.611376
1.337000,14.953858
1.338000,15.298202
1.339000,15.654834
1.340000,16.011465
1.341000,16.368097
1.342000,16.724728
1.343000,17.081360
1.344000,17.437992
1.345000,17.794623
1.346000,18.229212
1.347000,18.721900
1.348000,19.214589
1.349000,19.707278
1.350000,20.199967
1.351000,20.692656
1.352000,21.185345
1.353000,21.675519
1.354000,21.993472
1.355000,22.311425
1.356000,22.629378
1.357000,22.947331
1.358000,23.265284
1.359000,23.583238
1.360000,23.901191
1.361000,24.510991
1.362000,25.469220
1.363000,26.427450
1.364000,27.385680
1.365000,28.343910
1.366000,29.302139
1.367000,30.260369
1.368000,31.218599
1.369000,31.874133
1.370000,32.494998
1.371000,33.115862
1.372000,33.736727
1.373000,34.357592
1.374000,34.978457
1.375000,35.599321
1.376000,36.106884
1.377000,36.393183
1.378000,36.679483
1.379000,36.965783
1.380000,37.252083
1.381000,37.538383
1.382000,37.824683
1.383000,38.110983
1.384000,38.397283
1.385000,38.683583
1.386000,38.969883
1.387000,39.256183
1.388000,39.542483
1.389000,39.828783
1.390000,40.115083
1.391000,40.451278
1.392000,40.962843
1.393000,41.474408
1.394000,41.985972
1.395000,42.497537
1.396000,43.009101
1.397000,43.520666
1.398000,44.032230
1.399000,44.653631
1.400000,45.330882
1.401000,46.008132
1.402000,46.685382
1.403000,47.362633
1.404000,48.039883
1.405000,48.717133
1.406000,49.399304
1.407000,50.123707
1.408000,50.848110
1.409000,51.572513
1.410000,52.296916
1.411000,53.021319
1.412000,53.745722
1.413000,54.470125
1.414000,54.921965
1.415000,55.146950
1.416000,55.371935
1.417000,55.596920
1.418000,55.821905
1.419000,56.046890
1.420000,56.271875
1.421000,56.496859
1.422000,56.981864
1.423000,57.470245
1.424000,57.958626
1.425000,58.447007
1.426000,58.935387
1.427000,59.423768
1.428000,59.912149
1.429000,60.331245
1.430000,60.657974
1.431000,60.984703
1.432000,61.311432
1.433000,61.638162
1.434000,61.964891
1.435000,62.291620
1.436000,62.618349
1.437000,63.049515
1.438000,63.496283
1.439000,63.943051
1.440000,64.389819
1.441000,64.836587
1.442000,65.283356
1.443000,65.730124
1.444000,66.005798
1.445000,65.903215
1.446000,65.800633
1.447000,65.698050
1.448000,65.595467
1.449000,65.492885
1.450000,65.390302
1.451000,65.287719
1.452000,65.497120
1.453000,65.808932
1.454000,66.120743
1.455000,66.432554
1.456000,66.744365
1.457000,67.056176
1.458000,67.367987
1.459000,67.789854
1.460000,68.668120
1.461000,69.546386
1.462000,70.424652
1.463000,71.302918
1.464000,72.181184
1.465000,73.059449
1.466000,73.937715
1.467000,74.572485
1.468000,75.067721
1.469000,75.562956
1.470000,76.058192
1.471000,76.553428
1.472000,77.048663
1.473000,77.543899
1.474000,78.051310
1.475000,78.704391
1.476000,79.357473
1.477000,80.010554
1.478000,80.663636
1.479000,81.316717
1.480000,81.969799
1.481000,82.622881
1.482000,82.971607
1.483000,83.037757
1.484000,83.103907
1.485000,83.170057
1.486000,83.236206
1.487000,83.302356
1.488000,83.368506
1.489000,83.434656
1.490000,83.500806
1.491000,83.566956
1.492000,83.633105
1.493000,83.699255
1.494000,83.765405
1.495000,83.831555
1.496000,83.897705
1.497000,83.963855
1.498000,84.030004
1.499000,84.096154
1.500000,84.162304
1.501000,84.228454
1.502000,84.294604
1.503000,84.360754
1.504000,84.426903
1.505000,84.476025
1.506000,84.521970
1.507000,84.567916
1.508000,84.613862
1.509000,84.659807
1.510000,84.705753
1.511000,84.751698
1.512000,84.768719
1.513000,84.712900
1.514000,84.657082
1.515000,84.601264
1.516000,84.545446
1.517000,84.489627
1.518000,84.433809
1.519000,84.377991
1.520000,83.545066
1.521000,82.418349
1.522000,81.291632
1.523000,80.164914
1.524000,79.038197
1.525000,77.911480
1.526000,76.784763
1.527000,75.653515
1.528000,74.499676
1.529000,73.345837
1.530000,72.191998
1.531000,71.038159
1.532000,69.884320
1.533000,68.730481
1.534000,67.576642
1.535000,66.751788
1.536000,66.138596
1.537000,65.525405
1.538000,64.912213
1.539000,64.299022
1.540000,63.685830
1.541000,63.072638
1.542000,62.508735
1.543000,62.882852
1.544000,63.256968
1.545000,63.631084
1.546000,64.005200
1.547000,64.379316
1.548000,64.753432
1.549000,65.127548
1.550000,65.349303
1.551000,65.413330
1.552000,65.477356
1.553000,65.541383
1.554000,65.605409
1.555000,65.669436
1.556000,65.733462
1.557000,65.797489
1.558000,66.154098
1.559000,66.531798
1.560000,66.909497
1.561000,67.287197
1.562000,67.664896
1.563000,68.042596
1.564000,68.420295
1.565000,68.868597
1.566000,69.434978
1.567000,70.001359
1.568000,70.567740
1.569000,71.134121
1.570000,71.700502
1.571000,72.266883
1.572000,72.833264
1.573000,73.444800
1.574000,74.066546
1.575000,74.688291
1.576000,75.310036
1.577000,75.931781
1.578000,76.553527
1.579000,77.175272
1.580000,77.388416
1.581000,76.420448
1.582000,75.452481
1.583000,74.484513
1.584000,73.516545
1.585000,72.548578
1.586000,71.580610
1.587000,70.612642
1.588000,69.404684
1.589000,68.093111
1.590000,66.781539
1.591000,65.469966
1.592000,64.158394
1.593000,62.846821
1.594000,61.535249
1.595000,60.473773
1.596000,60.950258
1.597000,61.426743
1.598000,61.903228
1.599000,62.379713
1.600000,62.856198
1.601000,63.332682
1.602000,63.809167
1.603000,64.285652
1.604000,64.762137
1.605000,65.238622
1.606000,65.715107
1.607000,66.191592
1.608000,66.668077
1.609000,67.144562
1.610000,67.607757
1.611000,67.499102
1.612000,67.390447
1.613000,67.281792
1.614000,67.173137
1.615000,67.064481
1.616000,66.955826
1.617000,66.847171
1.618000,66.869391
1.619000,67.042713
1.620000,67.216035
1.621000,67.389357
1.622000,67.562679
1.623000,67.736001
1.624000,67.909323
1.625000,68.082645
1.626000,69.248033
1.627000,70.516889
1.628000,71.785745
1.629000,73.054601
1.630000,74.323457
1.631000,75.592313
1.632000,76.861169
1.633000,77.877314
1.634000,78.417845
1.635000,78.958375
1.636000,79.498906
1.637000,80.039437
1.638000,80.579968
1.639000,81.120499
1.640000,81.661030
1.641000,81.232343
1.642000,80.543521
1.643000,79.854700
1.644000,79.165878
1.645000,78.477057
1.646000,77.788235
1.647000,77.099414
1.648000,76.481262
1.649000,76.099945
1.650000,75.718628
1.651000,75.337311
1.652000,74.955994
1.653000,74.574677
1.654000,74.193360
1.655000,73.812043
1.656000,75.049826
1.657000,77.080611
1.658000,79.111397
1.659000,81.142182
1.660000,83.172967
1.661000,85.203753
1.662000,87.234538
1.663000,89.094233
1.664000,89.606388
1.665000,90.118543
1.666000,90.630698
1.667000,91.142853
1.668000,91.655008
1.669000,92.167163
1.670000,92.679318
1.671000,92.837073
1.672000,92.709611
1.673000,92.582149
1.674000,92.454687
1.675000,92.327225
1.676000,92.199763
1.677000,92.072301
1.678000,91.944839
1.679000,92.044059
1.680000,92.144304
1.681000,92.244548
1.682000,92.344792
1.683000,92.445037
1.684000,92.545281
1.685000,92.645526
1.686000,93.372568
1.687000,94.907380
1.688000,96.442192
1.689000,97.977004
1.690000,99.511815
1.691000,101.046627
1.692000,102.581439
1.693000,104.116251
1.694000,104.195759
1.695000,104.073703
1.696000,103.951647
1.697000,103.829591
1.698000,103.707535
1.699000,103.585478
1.700000,103.463422
1.701000,103.341366
1.702000,103.219310
1.703000,103.097254
1.704000,102.975198
1.705000,102.853141
1.706000,102.731085
1.707000,102.609029
1.708000,102.486973
1.709000,102.902605
1.710000,103.486929
1.711000,104.071253
1.712000,104.655576
1.713000,105.239900
1.714000,105.824224
1.715000,106.408548
1.716000,107.259505
1.717000,109.159827
1.718000,111.060148
1.719000,112.960469
1.720000,114.860791
1.721000,116.761112
1.722000,118.661433
1.723000,120.561755
1.724000,120.820744
1.725000,120.172536
1.726000,119.524327
1.727000,118.876118
1.728000,118.227910
1.729000,117.579701
1.730000,116.931492
1.731000,116.290808
1.732000,115.730655
1.733000,115.170502
1.734000,114.610349
1.735000,114.050196
1.736000,113.490042
1.737000,112.929889
1.738000,112.369736
1.739000,112.557825
1.740000,113.417828
1.741000,114.277831
1.742000,115.137834
1.743000,115.997837
1.744000,116.857840
1.745000,117.717843
1.746000,118.577846
1.747000,119.467507
1.748000,120.358139
1.749000,121.248771
1.750000,122.139403
1.751000,123.030035
1.752000,123.920667
1.753000,124.811299
1.754000,124.784067
1.755000,123.434453
1.756000,122.084838
1.757000,120.735224
1.758000,119.385609
1.759000,118.035995
1.760000,116.686381
1.761000,115.336766
1.762000,114.805052
1.763000,114.416388
1.764000,114.027724
1.765000,113.639060
1.766000,113.250396
1.767000,112.861733
1.768000,112.473069
1.769000,112.403831
1.770000,113.107005
1.771000,113.810180
1.772000,114.513355
1.773000,115.216529
1.774000,115.919704
1.775000,116.622879
1.776000,117.326053
1.777000,117.240174
1.778000,116.868312
1.779000,116.496450
1.780000,116.124588
1.781000,115.752726
1.782000,115.380864
1.783000,115.009002
1.784000,114.261193
1.785000,111.745963
1.786000,109.230734
1.787000,106.715505
1.788000,104.200276
1.789000,101.685047
1.790000,99.169818
1.791000,96.654589
1.792000,95.530839
1.793000,95.271498
1.794000,95.012156
1.795000,94.752815
1.796000,94.493474
1.797000,94.234132
1.798000,93.974791
1.799000,93.734526
1.800000,93.802719
1.801000,93.870913
1.802000,93.939107
1.803000,94.007300
1.804000,94.075494
1.805000,94.143687
1.806000,94.211881
1.807000,93.404726
1.808000,91.721046
1.809000,90.037366
1.810000,88.353686
1.811000,86.670005
1.812000,84.986325
1.813000,83.302645
1.814000,81.618965
1.815000,79.995309
1.816000,78.375410
1.817000,76.755512
1.818000,75.135614
1.819000,73.515715
1.820000,71.895817
1.821000,70.275918
1.822000,69.342372
1.823000,69.516830
1.824000,69.691287
1.825000,69.865745
1.826000,70.040202
1.827000,70.214660
1.828000,70.389118
1.829000,70.563575
1.830000,68.099451
1.831000,65.071464
1.832000,62.043476
1.833000,59.015489
1.834000,55.987501
1.835000,52.959514
1.836000,49.931526
1.837000,46.638250
1.838000,42.610488
1.839000,38.582726
1.840000,34.554963
1.841000,30.527201
1.842000,26.499439
1.843000,22.471677
1.844000,18.443914
1.845000,16.093472
1.846000,14.438929
1.847000,12.784386
1.848000,11.129844
1.849000,9.475301
1.850000,7.820759
1.851000,6.166216
1.852000,4.670874
1.853000,4.090627
1.854000,3.510380
1.855000,2.930132
1.856000,2.349885
1.857000,1.769638
1.858000,1.189390
1.859000,0.609143
1.860000,0.859969
1.861000,1.689248
1.862000,2.518526
1.863000,3.347805
1.864000,4.177084
1.865000,5.006362
1.866000,5.835641
1.867000,6.672283
1.868000,7.738855
1.869000,8.805427
1.870000,9.871999
1.871000,10.938571
1.872000,12.005142
1.873000,13.071714
1.874000,14.138286
1.875000,15.247904
1.876000,16.405588
1.877000,17.563272
1.878000,18.720956
1.879000,19.878640
1.880000,21.036324
1.881000,22.194008
1.882000,23.351692
1.883000,24.011205
1.884000,24.623770
1.885000,25.236335
1.886000,25.848900
1.887000,26.461465
1.888000,27.074031
1.889000,27.686596
1.890000,27.426444
1.891000,25.582707
1.892000,23.738969
1.893000,21.895231
1.894000,20.051493
1.895000,18.207755
1.896000,16.364017
1.897000,14.520279
1.898000,12.400144
1.899000,10.209486
1.900000,8.018829
1.901000,5.828171
1.902000,3.637513
1.903000,1.446856
1.904000,-0.743802
1.905000,-2.178156
1.906000,-1.192921
1.907000,-0.207687
1.908000,0.777548
1.909000,1.762782
1.910000,2.748017
1.911000,3.733251
1.912000,4.718486
1.913000,5.703720
1.914000,6.688955
1.915000,7.674189
1.916000,8.659424
1.917000,9.644658
1.918000,10.629893
1.919000,11.615127
1.920000,12.648808
1.921000,14.034490
1.922000,15.420171
1.923000,16.805853
1.924000,18.191534
1.925000,19.577215
1.926000,20.962897
1.927000,20.962897
1.928000,22.348578
1.929000,23.132659
1.930000,23.448644
1.931000,23.764628
1.932000,24.080612
1.933000,24.396597
1.934000,24.712581
1.935000,25.028566
1.936000,25.347278
1.937000,26.376637
1.938000,27.405996
1.939000,28.435354
1.940000,29.464713
1.941000,30.494072
1.942000,31.523431
1.943000,32.552789
1.944000,33.200867
1.945000,33.373888
1.946000,33.546908
1.947000,33.719928
1.948000,33.892949
1.949000,34.065969
1.950000,34.238989
1.951000,34.412010
1.952000,33.934973
1.953000,33.374846
1.954000,32.814719
1.955000,32.254592
1.956000,31.694465
1.957000,31.134338
1.958000,30.574211
1.959000,29.921857
1.960000,29.080627
1.961000,28.239396
1.962000,27.398165
1.963000,26.556935
1.964000,25.715704
1.965000,24.874473
1.966000,24.033243
1.967000,25.055470
1.968000,26.635860
1.969000,28.216250
1.970000,29.796640
1.971000,31.377029
1.972000,32.957419
1.973000,34.537809
1.974000,36.184972
1.975000,38.081927
1.976000,39.978881
1.977000,41.875836
1.978000,43.772791
1.979000,45.669746
1.980000,47.566701
1.981000,49.463656
1.982000,50.113152
1.983000,50.097856
1.984000,50.082561
1.985000,50.067265
1.986000,50.051970
1.987000,50.036674
1.988000,50.021379
1.989000,49.935581
1.990000,49.168440
1.991000,48.401298
1.992000,47.634157
1.993000,46.867016
1.994000,46.099875
1.995000,45.332733
1.996000,44.565592
1.997000,44.092445
1.998000,43.874627
1.999000,43.656809
2.000000,43.438991
2.001000,43.221173
2.002000,43.003355
2.003000,42.785537
2.004000,42.567719
2.005000,42.307265
2.006000,42.045790
2.007000,41.784315
2.008000,41.522840
2.009000,41.261364
2.010000,40.999889
2.011000,40.738414
2.012000,40.195078
2.013000,39.259352
2.014000,38.323627
2.015000,37.387901
2.016000,36.452175
2.017000,35.516449
2.018000,34.580724
2.019000,33.644998
2.020000,34.015409
2.021000,34.599407
2.022000,35.183405
2.023000,35.767403
2.024000,36.351401
2.025000,36.935399
2.026000,37.519397
2.027000,38.295771
2.028000,39.519150
2.029000,40.742530
2.030000,41.965909
2.031000,43.189289
2.032000,44.412668
2.033000,45.636047
2.034000,46.859427
2.035000,46.817038
2.036000,46.335217
2.037000,45.853397
2.038000,45.371577
2.039000,44.889757
2.040000,44.407936
2.041000,43.926116
2.042000,43.252015
2.043000,41.723603
2.044000,40.195191
2.045000,38.666779
2.046000,37.138367
2.047000,35.609955
2.048000,34.081543
2.049000,32.553131
2.050000,31.658237
2.051000,31.143224
2.052000,30.628211
2.053000,30.113198
2.054000,29.598185
2.055000,29.083172
2.056000,28.568159
2.057000,28.082183
2.058000,28.003406
2.059000,27.924628
2.060000,27.845850
2.061000,27.767072
2.062000,27.688295
2.063000,27.609517
2.064000,27.530739
2.065000,26.928683
2.066000,25.819797
2.067000,24.710912
2.068000,23.602026
2.069000,22.493141
2.070000,21.384255
2.071000,20.275369
2.072000,19.166484
2.073000,19.146513
2.074000,19.184572
2.075000,19.222631
2.076000,19.260690
2.077000,19.298749
2.078000,19.336808
2.079000,19.374867
2.080000,20.265729
2.081000,22.485837
2.082000,24.705946
2.083000,26.926054
2.084000,29.146163
2.085000,31.366271
2.086000,33.586380
2.087000,35.806488
2.088000,36.309643
2.089000,36.466720
2.090000,36.623796
2.091000,36.780873
2.092000,36.937949
2.093000,37.095026
2.094000,37.252102
2.095000,37.167773
2.096000,36.442742
2.097000,35.717710
2.098000,34.992678
2.099000,34.267646
2.100000,33.542615
2.101000,32.817583
2.102000,32.092551
2.103000,31.499853
2.104000,30.959880
2.105000,30.419906
2.106000,29.879933
2.107000,29.339959
2.108000,28.799986
2.109000,28.260013
2.110000,27.946786
2.111000,28.855569
2.112000,29.764352
2.113000,30.673134
2.114000,31.581917
2.115000,32.490700
2.116000,33.399483
2.117000,34.308265
2.118000,34.429182
2.119000,34.020313
2.120000,33.611444
2.121000,33.202575
2.122000,32.793707
2.123000,32.384838
2.124000,31.975969
2.125000,31.567100
2.126000,31.158232
2.127000,30.749363
2.128000,30.340494
2.129000,29.931625
2.130000,29.522757
2.131000,29.113888
2.132000,28.705019
2.133000,28.543564
2.134000,28.649311
2.135000,28.755057
2.136000,28.860803
2.137000,28.966549
2.138000,29.072296
2.139000,29.178042
2.140000,29.283788
2.141000,30.078278
2.142000,30.930875
2.143000,31.783473
2.144000,32.636070
2.145000,33.488668
2.146000,34.341266
2.147000,35.193863
2.148000,35.469507
2.149000,34.735396
2.150000,34.001286
2.151000,33.267176
2.152000,32.533065
2.153000,31.798955
2.154000,31.064845
2.155000,30.330734
2.156000,29.088851
2.157000,27.723997
2.158000,26.359143
2.159000,24.994289
2.160000,23.629434
2.161000,22.264580
2.162000,20.899726
2.163000,20.079867
2.164000,20.926312
2.165000,21.772757
2.166000,22.619201
2.167000,23.465646
2.168000,24.312090
2.169000,25.158535
2.170000,26.004980
2.171000,26.843493
2.172000,27.678409
2.173000,28.513324
2.174000,29.348239
2.175000,30.183154
2.176000,31.018070
2.177000,31.852985
2.178000,32.529861
2.179000,32.142530
2.180000,31.755198
2.181000,31.367866
2.182000,30.980535
2.183000,30.593203
2.184000,30.205871
2.185000,29.818539
2.186000,29.676522
2.187000,29.719022
2.188000,29.761522
2.189000,29.804022
2.190000,29.846522
2.191000,29.889021
2.192000,29.931521
2.193000,29.988674
2.194000,31.237797
2.195000,32.486920
2.196000,33.736043
2.197000,34.985166
2.198000,36.234289
2.199000,37.483411
2.200000,38.732534
2.201000,39.501724
2.202000,39.692714
2.203000,39.883703
2.204000,40.074693
2.205000,40.265682
2.206000,40.456672
2.207000,40.647661
2.208000,40.838651
2.209000,39.521833
2.210000,38.028096
2.211000,36.534359
2.212000,35.040622
2.213000,33.546885
2.214000,32.053148
2.215000,30.559412
2.216000,29.566292
2.217000,29.560680
2.218000,29.555068
2.219000,29.549456
2.220000,29.543844
2.221000,29.538232
2.222000,29.532620
2.223000,29.527008
2.224000,29.961848
2.225000,30.522495
2.226000,31.083142
2.227000,31.643788
2.228000,32.204435
2.229000,32.765081
2.230000,33.325728
2.231000,33.886375
2.232000,34.447021
2.233000,35.007668
2.234000,35.568315
2.235000,36.128961
2.236000,36.689608
2.237000,37.250254
2.238000,37.810901
2.239000,37.789480
2.240000,37.469102
2.241000,37.148725
2.242000,36.828347
2.243000,36.507969
2.244000,36.187592
2.245000,35.867214
2.246000,35.727946
2.247000,37.181542
2.248000,38.635138
2.249000,40.088734
2.250000,41.542331
2.251000,42.995927
2.252000,44.449523
2.253000,45.903119
2.254000,47.251348
2.255000,48.511080
2.256000,49.770812
2.257000,51.030544
2.258000,52.290276
2.259000,53.550008
2.260000,54.809740
2.261000,56.069472
2.262000,56.111208
2.263000,56.134313
2.264000,56.157419
2.265000,56.180525
2.266000,56.203631
2.267000,56.226737
2.268000,56.249843
2.269000,56.015206
2.270000,55.433787
2.271000,54.852369
2.272000,54.270951
2.273000,53.689532
2.274000,53.108114
2.275000,52.526696
2.276000,51.945277
2.277000,52.052109
2.278000,52.263809
2.279000,52.475508
