t_s,phase,nominal_along_mm,e_raw_um,b_um,e_vib_um
5.627000,X_return,5.057532,-16.245763,-18.963547,2.717784
5.628000,X_return,5.052072,-15.606894,-18.963547,3.356653
5.629000,X_return,5.046612,-14.968024,-18.963547,3.995522
5.630000,X_return,5.041152,-14.329155,-18.963547,4.634392
5.631000,X_return,5.035692,-13.690286,-18.963547,5.273261
5.632000,X_return,5.030232,-13.357525,-18.963547,5.606022
5.633000,X_return,5.024772,-13.075099,-18.963547,5.888448
5.634000,X_return,5.019312,-12.792673,-18.963547,6.170874
5.635000,X_return,5.013852,-12.510247,-18.963547,6.453300
5.636000,X_return,5.008392,-12.227822,-18.963547,6.735725
5.637000,X_return,5.002932,-11.945396,-18.963547,7.018151
5.638000,X_return,4.997472,-11.662970,-18.963547,7.300577
5.639000,X_return,4.992012,-11.262809,-18.963547,7.700738
5.640000,X_return,4.986552,-10.588202,-18.963547,8.375345
5.641000,X_return,4.981092,-9.913594,-18.963547,9.049952
5.642000,X_return,4.975632,-9.238987,-18.963547,9.724560
5.643000,X_return,4.970172,-8.564380,-18.963547,10.399167
5.644000,X_return,4.964712,-7.889772,-18.963547,11.073775
5.645000,X_return,4.959252,-7.215165,-18.963547,11.748382
5.646000,X_return,4.953792,-6.540557,-18.963547,12.422989
5.647000,X_return,4.948332,-5.205671,-18.963547,13.757876
5.648000,X_return,4.942872,-3.640752,-18.963547,15.322795
5.649000,X_return,4.937412,-2.075833,-18.963547,16.887714
5.650000,X_return,4.931952,-0.510914,-18.963547,18.452632
5.651000,X_return,4.926492,1.054005,-18.963547,20.017551
5.652000,X_return,4.921032,2.618923,-18.963547,21.582470
5.653000,X_return,4.915572,4.183842,-18.963547,23.147389
5.654000,X_return,4.910112,5.652821,-18.963547,24.616368
5.655000,X_return,4.904652,6.693612,-18.963547,25.657159
5.656000,X_return,4.899192,7.734403,-18.963547,26.697950
5.657000,X_return,4.893732,8.775194,-18.963547,27.738741
5.658000,X_return,4.888272,9.815985,-18.963547,28.779532
5.659000,X_return,4.882812,10.856776,-18.963547,29.820323
5.660000,X_return,4.877352,11.897567,-18.963547,30.861114
5.661000,X_return,4.871892,12.938358,-18.963547,31.901905
5.662000,X_return,4.866432,13.294780,-18.963547,32.258327
5.663000,X_return,4.860972,13.239651,-18.963547,32.203198
5.664000,X_return,4.855512,13.184521,-18.963547,32.148068
5.665000,X_return,4.850052,13.129392,-18.963547,32.092939
5.666000,X_return,4.844592,13.074262,-18.963547,32.037809
5.667000,X_return,4.839132,13.019133,-18.963547,31.982680
5.668000,X_return,4.833672,12.964003,-18.963547,31.927550
5.669000,X_return,4.828212,12.919721,-18.963547,31.883267
5.670000,X_return,4.822752,13.029209,-18.963547,31.992756
5.671000,X_return,4.817292,13.138697,-18.963547,32.102244
5.672000,X_return,4.811832,13.248186,-18.963547,32.211733
5.673000,X_return,4.806372,13.357674,-18.963547,32.321221
5.674000,X_return,4.800912,13.467162,-18.963547,32.430709
5.675000,X_return,4.795452,13.576651,-18.963547,32.540198
5.676000,X_return,4.789992,13.686139,-18.963547,32.649686
5.677000,X_return,4.784532,13.938597,-18.963547,32.902143
5.678000,X_return,4.779072,14.329902,-18.963547,33.293449
5.679000,X_return,4.773612,14.721207,-18.963547,33.684754
5.680000,X_return,4.768152,15.112513,-18.963547,34.076060
5.681000,X_return,4.762692,15.503818,-18.963547,34.467365
5.682000,X_return,4.757232,15.895124,-18.963547,34.858670
5.683000,X_return,4.751772,16.286429,-18.963547,35.249976
5.684000,X_return,4.746312,16.677734,-18.963547,35.641281
5.685000,X_return,4.740852,16.501815,-18.963547,35.465362
5.686000,X_return,4.735392,16.295244,-18.963547,35.258791
5.687000,X_return,4.729932,16.088673,-18.963547,35.052220
5.688000,X_return,4.724472,15.882102,-18.963547,34.845649
5.689000,X_return,4.719012,15.675531,-18.963547,34.639078
5.690000,X_return,4.713552,15.468960,-18.963547,34.432507
5.691000,X_return,4.708092,15.262389,-18.963547,34.225936
5.692000,X_return,4.702632,14.441901,-18.963547,33.405448
5.693000,X_return,4.697172,12.661807,-18.963547,31.625354
5.694000,X_return,4.691712,10.881713,-18.963547,29.845260
5.695000,X_return,4.686252,9.101619,-18.963547,28.065165
5.696000,X_return,4.680792,7.321524,-18.963547,26.285071
5.697000,X_return,4.675332,5.541430,-18.963547,24.504977
5.698000,X_return,4.669872,3.761336,-18.963547,22.724883
5.699000,X_return,4.664412,1.981242,-18.963547,20.944789
5.700000,X_return,4.658952,1.365900,-18.963547,20.329447
5.701000,X_return,4.653492,0.986464,-18.963547,19.950011
5.702000,X_return,4.648032,0.607028,-18.963547,19.570575
5.703000,X_return,4.642572,0.227592,-18.963547,19.191139
5.704000,X_return,4.637112,-0.151844,-18.963547,18.811703
5.705000,X_return,4.631652,-0.531280,-18.963547,18.432267
5.706000,X_return,4.626192,-0.910716,-18.963547,18.052831
5.707000,X_return,4.620732,-1.036554,-18.963547,17.926993
5.708000,X_return,4.615272,-0.487047,-18.963547,18.476500
5.709000,X_return,4.609812,0.062459,-18.963547,19.026006
5.710000,X_return,4.604352,0.611966,-18.963547,19.575513
5.711000,X_return,4.598892,1.161473,-18.963547,20.125019
5.712000,X_return,4.593432,1.710979,-18.963547,20.674526
5.713000,X_return,4.587972,2.260486,-18.963547,21.224033
5.714000,X_return,4.582512,2.809992,-18.963547,21.773539
5.715000,X_return,4.577052,3.181417,-18.963547,22.144964
5.716000,X_return,4.571592,3.481655,-18.963547,22.445202
5.717000,X_return,4.566132,3.781893,-18.963547,22.745440
5.718000,X_return,4.560672,4.082131,-18.963547,23.045677
5.719000,X_return,4.555212,4.382368,-18.963547,23.345915
5.720000,X_return,4.549752,4.682606,-18.963547,23.646153
5.721000,X_return,4.544292,4.982844,-18.963547,23.946391
5.722000,X_return,4.538832,5.042685,-18.963547,24.006232
5.723000,X_return,4.533372,3.800324,-18.963547,22.763871
5.724000,X_return,4.527912,2.557963,-18.963547,21.521510
5.725000,X_return,4.522452,1.315601,-18.963547,20.279148
5.726000,X_return,4.516992,0.073240,-18.963547,19.036787
5.727000,X_return,4.511532,-1.169121,-18.963547,17.794425
5.728000,X_return,4.506072,-2.411483,-18.963547,16.552064
5.729000,X_return,4.500612,-3.653844,-18.963547,15.309703
5.730000,X_return,4.495152,-4.409860,-18.963547,14.553687
5.731000,X_return,4.489692,-4.837925,-18.963547,14.125622
5.732000,X_return,4.484232,-5.265991,-18.963547,13.697556
5.733000,X_return,4.478772,-5.694057,-18.963547,13.269490
5.734000,X_return,4.473312,-6.122123,-18.963547,12.841424
5.735000,X_return,4.467852,-6.550189,-18.963547,12.413358
5.736000,X_return,4.462392,-6.978255,-18.963547,11.985292
5.737000,X_return,4.456932,-7.398648,-18.963547,11.564898
5.738000,X_return,4.451472,-7.628376,-18.963547,11.335171
5.739000,X_return,4.446012,-7.858104,-18.963547,11.105443
5.740000,X_return,4.440552,-8.087832,-18.963547,10.875715
5.741000,X_return,4.435092,-8.317560,-18.963547,10.645987
5.742000,X_return,4.429632,-8.547288,-18.963547,10.416259
5.743000,X_return,4.424172,-8.777016,-18.963547,10.186531
5.744000,X_return,4.418712,-9.006744,-18.963547,9.956803
5.745000,X_return,4.413252,-9.288803,-18.963547,9.674744
5.746000,X_return,4.407792,-9.627530,-18.963547,9.336016
5.747000,X_return,4.402332,-9.966258,-18.963547,8.997289
5.748000,X_return,4.396872,-10.304986,-18.963547,8.658561
5.749000,X_return,4.391412,-10.643714,-18.963547,8.319833
5.750000,X_return,4.385952,-10.982442,-18.963547,7.981105
5.751000,X_return,4.380492,-11.321170,-18.963547,7.642377
5.752000,X_return,4.375032,-11.659898,-18.963547,7.303649
5.753000,X_return,4.369572,-12.627421,-18.963547,6.336126
5.754000,X_return,4.364112,-13.648492,-18.963547,5.315055
5.755000,X_return,4.358652,-14.669564,-18.963547,4.293983
5.756000,X_return,4.353192,-15.690635,-18.963547,3.272912
5.757000,X_return,4.347732,-16.711706,-18.963547,2.251841
5.758000,X_return,4.342272,-17.732777,-18.963547,1.230770
5.759000,X_return,4.336812,-18.753849,-18.963547,0.209698
5.760000,X_return,4.331352,-19.559024,-18.963547,-0.595477
5.761000,X_return,4.325892,-19.985250,-18.963547,-1.021703
5.762000,X_return,4.320432,-20.411476,-18.963547,-1.447929
5.763000,X_return,4.314972,-20.837702,-18.963547,-1.874155
5.764000,X_return,4.309512,-21.263928,-18.963547,-2.300381
5.765000,X_return,4.304052,-21.690153,-18.963547,-2.726607
5.766000,X_return,4.298592,-22.116379,-18.963547,-3.152833
5.767000,X_return,4.293132,-22.542605,-18.963547,-3.579058
5.768000,X_return,4.287672,-22.379660,-18.963547,-3.416113
5.769000,X_return,4.282212,-22.073419,-18.963547,-3.109872
5.770000,X_return,4.276752,-21.767178,-18.963547,-2.803631
5.771000,X_return,4.271292,-21.460937,-18.963547,-2.497390
5.772000,X_return,4.265832,-21.154696,-18.963547,-2.191149
5.773000,X_return,4.260372,-20.848455,-18.963547,-1.884908
5.774000,X_return,4.254912,-20.542214,-18.963547,-1.578667
5.775000,X_return,4.249452,-20.120071,-18.963547,-1.156524
5.776000,X_return,4.243992,-19.342275,-18.963547,-0.378728
5.777000,X_return,4.238532,-18.564479,-18.963547,0.399068
5.778000,X_return,4.233072,-17.786683,-18.963547,1.176864
5.779000,X_return,4.227612,-17.008887,-18.963547,1.954660
5.780000,X_return,4.222152,-16.231091,-18.963547,2.732456
5.781000,X_return,4.216692,-15.453295,-18.963547,3.510251
5.782000,X_return,4.211232,-14.675500,-18.963547,4.288047
5.783000,X_return,4.205772,-14.651498,-18.963547,4.312049
5.784000,X_return,4.200312,-14.970595,-18.963547,3.992952
5.785000,X_return,4.194852,-15.289692,-18.963547,3.673854
5.786000,X_return,4.189392,-15.608790,-18.963547,3.354757
5.787000,X_return,4.183932,-15.927887,-18.963547,3.035660
5.788000,X_return,4.178472,-16.246984,-18.963547,2.716562
5.789000,X_return,4.173012,-16.566082,-18.963547,2.397465
5.790000,X_return,4.167552,-16.843127,-18.963547,2.120420
5.791000,X_return,4.162092,-16.835298,-18.963547,2.128249
5.792000,X_return,4.156632,-16.827470,-18.963547,2.136077
5.793000,X_return,4.151172,-16.819641,-18.963547,2.143906
5.794000,X_return,4.145712,-16.811813,-18.963547,2.151734
5.795000,X_return,4.140252,-16.803984,-18.963547,2.159563
5.796000,X_return,4.134792,-16.796156,-18.963547,2.167391
5.797000,X_return,4.129332,-16.788327,-18.963547,2.175220
5.798000,X_return,4.123872,-16.393250,-18.963547,2.570297
5.799000,X_return,4.118412,-15.706098,-18.963547,3.257449
5.800000,X_return,4.112952,-15.018946,-18.963547,3.944601
5.801000,X_return,4.107492,-14.331794,-18.963547,4.631753
5.802000,X_return,4.102032,-13.644642,-18.963547,5.318905
5.803000,X_return,4.096572,-12.957490,-18.963547,6.006057
5.804000,X_return,4.091112,-12.270338,-18.963547,6.693209
5.805000,X_return,4.085652,-11.586206,-18.963547,7.377341
5.806000,X_return,4.080192,-11.162334,-18.963547,7.801213
5.807000,X_return,4.074732,-10.738462,-18.963547,8.225084
5.808000,X_return,4.069272,-10.314591,-18.963547,8.648956
5.809000,X_return,4.063812,-9.890719,-18.963547,9.072828
5.810000,X_return,4.058352,-9.466847,-18.963547,9.496700
5.811000,X_return,4.052892,-9.042976,-18.963547,9.920571
5.812000,X_return,4.047432,-8.619104,-18.963547,10.344443
5.813000,X_return,4.041972,-8.768990,-18.963547,10.194556
5.814000,X_return,4.036512,-9.611992,-18.963547,9.351555
5.815000,X_return,4.031052,-10.454994,-18.963547,8.508553
5.816000,X_return,4.025592,-11.297996,-18.963547,7.665551
5.817000,X_return,4.020132,-12.140998,-18.963547,6.822549
5.818000,X_return,4.014672,-12.984000,-18.963547,5.979547
5.819000,X_return,4.009212,-13.827001,-18.963547,5.136546
5.820000,X_return,4.003752,-14.670003,-18.963547,4.293544
5.821000,X_return,3.998292,-15.089087,-18.963547,3.874460
5.822000,X_return,3.992832,-15.458073,-18.963547,3.505474
5.823000,X_return,3.987372,-15.827060,-18.963547,3.136487
5.824000,X_return,3.981912,-16.196047,-18.963547,2.767500
5.825000,X_return,3.976452,-16.565034,-18.963547,2.398513
5.826000,X_return,3.970992,-16.934020,-18.963547,2.029527
5.827000,X_return,3.965532,-17.303007,-18.963547,1.660540
5.828000,X_return,3.960072,-17.137706,-18.963547,1.825841
5.829000,X_return,3.954612,-15.915297,-18.963547,3.048250
5.830000,X_return,3.949152,-14.692888,-18.963547,4.270659
5.831000,X_return,3.943692,-13.470479,-18.963547,5.493068
5.832000,X_return,3.938232,-12.248070,-18.963547,6.715477
5.833000,X_return,3.932772,-11.025661,-18.963547,7.937886
5.834000,X_return,3.927312,-9.803252,-18.963547,9.160295
5.835000,X_return,3.921852,-8.580843,-18.963547,10.382704
5.836000,X_return,3.916392,-8.614696,-18.963547,10.348851
5.837000,X_return,3.910932,-9.008772,-18.963547,9.954774
5.838000,X_return,3.905472,-9.402849,-18.963547,9.560698
5.839000,X_return,3.900012,-9.796925,-18.963547,9.166622
5.840000,X_return,3.894552,-10.191002,-18.963547,8.772545
5.841000,X_return,3.889092,-10.585078,-18.963547,8.378469
5.842000,X_return,3.883632,-10.979154,-18.963547,7.984393
5.843000,X_return,3.878172,-11.435768,-18.963547,7.527779
5.844000,X_return,3.872712,-12.115956,-18.963547,6.847591
5.845000,X_return,3.867252,-12.796144,-18.963547,6.167403
5.846000,X_return,3.861792,-13.476332,-18.963547,5.487215
5.847000,X_return,3.856332,-14.156519,-18.963547,4.807027
5.848000,X_return,3.850872,-14.836707,-18.963547,4.126840
5.849000,X_return,3.845412,-15.516895,-18.963547,3.446652
5.850000,X_return,3.839952,-16.197083,-18.963547,2.766464
5.851000,X_return,3.834492,-16.050276,-18.963547,2.913271
5.852000,X_return,3.829032,-15.477440,-18.963547,3.486107
5.853000,X_return,3.823572,-14.904603,-18.963547,4.058943
5.854000,X_return,3.818112,-14.331767,-18.963547,4.631780
5.855000,X_return,3.812652,-13.758931,-18.963547,5.204616
5.856000,X_return,3.807192,-13.186094,-18.963547,5.777452
5.857000,X_return,3.801732,-12.613258,-18.963547,6.350289
5.858000,X_return,3.796272,-12.045694,-18.963547,6.917853
5.859000,X_return,3.790812,-11.524845,-18.963547,7.438702
5.860000,X_return,3.785352,-11.003996,-18.963547,7.959551
5.861000,X_return,3.779892,-10.483147,-18.963547,8.480400
5.862000,X_return,3.774432,-9.962298,-18.963547,9.001249
5.863000,X_return,3.768972,-9.441448,-18.963547,9.522098
5.864000,X_return,3.763512,-8.920599,-18.963547,10.042948
5.865000,X_return,3.758052,-8.399750,-18.963547,10.563797
5.866000,X_return,3.752592,-9.000998,-18.963547,9.962549
5.867000,X_return,3.747132,-10.547229,-18.963547,8.416318
5.868000,X_return,3.741672,-12.093460,-18.963547,6.870087
5.869000,X_return,3.736212,-13.639692,-18.963547,5.323855
5.870000,X_return,3.730752,-15.185923,-18.963547,3.777624
5.871000,X_return,3.725292,-16.732154,-18.963547,2.231393
5.872000,X_return,3.719832,-18.278386,-18.963547,0.685161
5.873000,X_return,3.714372,-19.824617,-18.963547,-0.861070
5.874000,X_return,3.708912,-20.789746,-18.963547,-1.826199
5.875000,X_return,3.703452,-21.745583,-18.963547,-2.782036
5.876000,X_return,3.697992,-22.701420,-18.963547,-3.737873
5.877000,X_return,3.692532,-23.657258,-18.963547,-4.693711
5.878000,X_return,3.687072,-24.613095,-18.963547,-5.649548
5.879000,X_return,3.681612,-25.568932,-18.963547,-6.605385
5.880000,X_return,3.676152,-26.524770,-18.963547,-7.561223
5.881000,X_return,3.670692,-26.886186,-18.963547,-7.922639
5.882000,X_return,3.665232,-26.445632,-18.963547,-7.482085
5.883000,X_return,3.659772,-26.005078,-18.963547,-7.041531
5.884000,X_return,3.654312,-25.564523,-18.963547,-6.600977
5.885000,X_return,3.648852,-25.123969,-18.963547,-6.160422
5.886000,X_return,3.643392,-24.683415,-18.963547,-5.719868
5.887000,X_return,3.637932,-24.242861,-18.963547,-5.279314
5.888000,X_return,3.632472,-23.802307,-18.963547,-4.838760
5.889000,X_return,3.627012,-24.690350,-18.963547,-5.726803
5.890000,X_return,3.621552,-25.782018,-18.963547,-6.818471
5.891000,X_return,3.616092,-26.873686,-18.963547,-7.910139
5.892000,X_return,3.610632,-27.965355,-18.963547,-9.001808
5.893000,X_return,3.605172,-29.057023,-18.963547,-10.093476
5.894000,X_return,3.599712,-30.148691,-18.963547,-11.185144
5.895000,X_return,3.594252,-31.240359,-18.963547,-12.276812
5.896000,X_return,3.588792,-32.220519,-18.963547,-13.256972
5.897000,X_return,3.583332,-32.950766,-18.963547,-13.987219
5.898000,X_return,3.577872,-33.681012,-18.963547,-14.717465
5.899000,X_return,3.572412,-34.411259,-18.963547,-15.447712
5.900000,X_return,3.566952,-35.141506,-18.963547,-16.177959
5.901000,X_return,3.561492,-35.871752,-18.963547,-16.908205
5.902000,X_return,3.556032,-36.601999,-18.963547,-17.638452
5.903000,X_return,3.550572,-37.332245,-18.963547,-18.368698
5.904000,X_return,3.545112,-36.844417,-18.963547,-17.880870
5.905000,X_return,3.539652,-35.950449,-18.963547,-16.986902
5.906000,X_return,3.534192,-35.056482,-18.963547,-16.092935
5.907000,X_return,3.528732,-34.162514,-18.963547,-15.198967
5.908000,X_return,3.523272,-33.268547,-18.963547,-14.305000
5.909000,X_return,3.517812,-32.374579,-18.963547,-13.411032
5.910000,X_return,3.512352,-31.480611,-18.963547,-12.517064
5.911000,X_return,3.506892,-30.367767,-18.963547,-11.404220
5.912000,X_return,3.501432,-28.330056,-18.963547,-9.366509
5.913000,X_return,3.495972,-26.292344,-18.963547,-7.328797
5.914000,X_return,3.490512,-24.254632,-18.963547,-5.291086
5.915000,X_return,3.485052,-22.216921,-18.963547,-3.253374
5.916000,X_return,3.479592,-20.179209,-18.963547,-1.215662
5.917000,X_return,3.474132,-18.141498,-18.963547,0.822049
5.918000,X_return,3.468672,-16.103786,-18.963547,2.859761
5.919000,X_return,3.463212,-15.040205,-18.963547,3.923342
5.920000,X_return,3.457752,-14.541915,-18.963547,4.421631
5.921000,X_return,3.452292,-14.043626,-18.963547,4.919921
5.922000,X_return,3.446832,-13.545337,-18.963547,5.418210
5.923000,X_return,3.441372,-13.047047,-18.963547,5.916500
5.924000,X_return,3.435912,-12.548758,-18.963547,6.414789
5.925000,X_return,3.430452,-12.050468,-18.963547,6.913079
5.926000,X_return,3.425194,-11.507594,-18.963547,7.455953
5.927000,X_return,3.422464,-10.408516,-18.963547,8.555031
5.928000,X_return,3.419734,-9.309439,-18.963547,9.654108
5.929000,X_return,3.417004,-8.210361,-18.963547,10.753186
5.930000,X_return,3.414274,-7.111284,-18.963547,11.852263
5.931000,X_return,3.411544,-6.012206,-18.963547,12.951341
5.932000,X_return,3.408814,-4.913128,-18.963547,14.050418
5.933000,X_return,3.406084,-3.814051,-18.963547,15.149496
5.934000,X_return,3.403354,-2.714973,-18.963547,16.248574
5.935000,X_return,3.400624,-1.615896,-18.963547,17.347651
5.936000,X_return,3.397894,-0.516818,-18.963547,18.446729
5.937000,X_return,3.395164,0.582260,-18.963547,19.545806
5.938000,X_return,3.392434,1.681337,-18.963547,20.644884
5.939000,X_return,3.389704,2.780415,-18.963547,21.743962
5.940000,X_return,3.386974,3.879492,-18.963547,22.843039
5.941000,X_return,3.384244,4.978570,-18.963547,23.942117
5.942000,X_return,3.378901,5.408323,-18.963547,24.371870
5.943000,X_return,3.373441,5.808042,-18.963547,24.771588
5.944000,X_return,3.367981,6.207760,-18.963547,25.171307
5.945000,X_return,3.362521,6.607478,-18.963547,25.571025
5.946000,X_return,3.357061,7.007196,-18.963547,25.970743
5.947000,X_return,3.351601,7.406914,-18.963547,26.370461
5.948000,X_return,3.346141,7.806633,-18.963547,26.770179
5.949000,X_return,3.340681,7.517285,-18.963547,26.480832
5.950000,X_return,3.335221,6.187744,-18.963547,25.151291
5.951000,X_return,3.329761,4.858203,-18.963547,23.821750
5.952000,X_return,3.324301,3.528662,-18.963547,22.492209
5.953000,X_return,3.318841,2.199121,-18.963547,21.162668
5.954000,X_return,3.313381,0.869580,-18.963547,19.833127
5.955000,X_return,3.307921,-0.459961,-18.963547,18.503586
5.956000,X_return,3.302461,-1.789502,-18.963547,17.174045
5.957000,X_return,3.297001,-2.159133,-18.963547,16.804414
5.958000,X_return,3.291541,-2.345781,-18.963547,16.617766
5.959000,X_return,3.286081,-2.532429,-18.963547,16.431118
5.960000,X_return,3.280621,-2.719077,-18.963547,16.244470
5.961000,X_return,3.275161,-2.905725,-18.963547,16.057822
5.962000,X_return,3.269701,-3.092373,-18.963547,15.871174
5.963000,X_return,3.264241,-3.279021,-18.963547,15.684525
5.964000,X_return,3.258781,-3.330620,-18.963547,15.632927
5.965000,X_return,3.253321,-3.037204,-18.963547,15.926343
5.966000,X_return,3.247861,-2.743788,-18.963547,16.219759
5.967000,X_return,3.242401,-2.450372,-18.963547,16.513175
5.968000,X_return,3.236941,-2.156956,-18.963547,16.806590
5.969000,X_return,3.231481,-1.863541,-18.963547,17.100006
5.970000,X_return,3.226021,-1.570125,-18.963547,17.393422
5.971000,X_return,3.220561,-1.276709,-18.963547,17.686838
5.972000,X_return,3.215101,-1.494595,-18.963547,17.468952
5.973000,X_return,3.209641,-1.908629,-18.963547,17.054918
5.974000,X_return,3.204181,-2.322664,-18.963547,16.640883
5.975000,X_return,3.198721,-2.736698,-18.963547,16.226849
5.976000,X_return,3.193261,-3.150733,-18.963547,15.812814
5.977000,X_return,3.187801,-3.564767,-18.963547,15.398779
5.978000,X_return,3.182341,-3.978802,-18.963547,14.984745
5.979000,X_return,3.176881,-4.383487,-18.963547,14.580060
5.980000,X_return,3.171421,-4.740568,-18.963547,14.222979
5.981000,X_return,3.165961,-5.097649,-18.963547,13.865898
5.982000,X_return,3.160501,-5.454730,-18.963547,13.508817
5.983000,X_return,3.155041,-5.811811,-18.963547,13.151736
5.984000,X_return,3.149581,-6.168892,-18.963547,12.794655
5.985000,X_return,3.144121,-6.525973,-18.963547,12.437574
5.986000,X_return,3.138661,-6.883054,-18.963547,12.080493
5.987000,X_return,3.133201,-7.439675,-18.963547,11.523872
5.988000,X_return,3.127741,-8.126259,-18.963547,10.837288
5.989000,X_return,3.122281,-8.812842,-18.963547,10.150705
5.990000,X_return,3.116821,-9.499426,-18.963547,9.464121
5.991000,X_return,3.111361,-10.186009,-18.963547,8.777538
5.992000,X_return,3.105901,-10.872593,-18.963547,8.090954
5.993000,X_return,3.100441,-11.559176,-18.963547,7.404371
5.994000,X_return,3.094981,-12.212299,-18.963547,6.751248
5.995000,X_return,3.089521,-12.186979,-18.963547,6.776568
5.996000,X_return,3.084061,-12.161658,-18.963547,6.801889
5.997000,X_return,3.078601,-12.136338,-18.963547,6.827209
5.998000,X_return,3.073141,-12.111017,-18.963547,6.852530
5.999000,X_return,3.067681,-12.085696,-18.963547,6.877851
6.000000,X_return,3.062221,-12.060376,-18.963547,6.903171
6.001000,X_return,3.056761,-12.035055,-18.963547,6.928492
6.002000,X_return,3.051301,-12.069644,-18.963547,6.893902
6.003000,X_return,3.045841,-12.166984,-18.963547,6.796563
6.004000,X_return,3.040381,-12.264323,-18.963547,6.699224
6.005000,X_return,3.034921,-12.361662,-18.963547,6.601885
6.006000,X_return,3.029461,-12.459002,-18.963547,6.504545
6.007000,X_return,3.024001,-12.556341,-18.963547,6.407206
6.008000,X_return,3.018541,-12.653680,-18.963547,6.309867
6.009000,X_return,3.013081,-12.751019,-18.963547,6.212527
6.010000,X_return,3.007621,-12.760720,-18.963547,6.202827
6.011000,X_return,3.002161,-12.763808,-18.963547,6.199739
6.012000,X_return,2.996701,-12.766896,-18.963547,6.196651
6.013000,X_return,2.991241,-12.769984,-18.963547,6.193563
6.014000,X_return,2.985781,-12.773072,-18.963547,6.190474
6.015000,X_return,2.980321,-12.776161,-18.963547,6.187386
6.016000,X_return,2.974861,-12.779249,-18.963547,6.184298
6.017000,X_return,2.969401,-13.035392,-18.963547,5.928155
6.018000,X_return,2.963941,-13.720082,-18.963547,5.243465
6.019000,X_return,2.958481,-14.404772,-18.963547,4.558775
6.020000,X_return,2.953021,-15.089462,-18.963547,3.874085
6.021000,X_return,2.947561,-15.774152,-18.963547,3.189395
6.022000,X_return,2.942101,-16.458842,-18.963547,2.504705
6.023000,X_return,2.936641,-17.143532,-18.963547,1.820015
6.024000,X_return,2.931181,-17.828222,-18.963547,1.135325
6.025000,X_return,2.925721,-18.302728,-18.963547,0.660819
6.026000,X_return,2.920261,-18.728788,-18.963547,0.234758
6.027000,X_return,2.914801,-19.154849,-18.963547,-0.191302
6.028000,X_return,2.909341,-19.580910,-18.963547,-0.617363
6.029000,X_return,2.903881,-20.006970,-18.963547,-1.043423
6.030000,X_return,2.898421,-20.433031,-18.963547,-1.469484
6.031000,X_return,2.892961,-20.859092,-18.963547,-1.895545
6.032000,X_return,2.888426,-21.302459,-18.963547,-2.338912
6.033000,X_return,2.886606,-21.796626,-18.963547,-2.833079
6.034000,X_return,2.884786,-22.290794,-18.963547,-3.327247
6.035000,X_return,2.882966,-22.784961,-18.963547,-3.821414
6.036000,X_return,2.881146,-23.279129,-18.963547,-4.315582
6.037000,X_return,2.879326,-23.773296,-18.963547,-4.809749
6.038000,X_return,2.877506,-24.267464,-18.963547,-5.303917
6.039000,X_return,2.875686,-24.761631,-18.963547,-5.798084
6.040000,X_return,2.873866,-25.255799,-18.963547,-6.292252
6.041000,X_return,2.872046,-25.749966,-18.963547,-6.786420
6.042000,X_return,2.870226,-26.244134,-18.963547,-7.280587
6.043000,X_return,2.868406,-26.738302,-18.963547,-7.774755
6.044000,X_return,2.866586,-27.232469,-18.963547,-8.268922
6.045000,X_return,2.864766,-27.726637,-18.963547,-8.763090
6.046000,X_return,2.862946,-28.220804,-18.963547,-9.257257
6.047000,X_return,2.861126,-28.714972,-18.963547,-9.751425
6.048000,X_return,2.859306,-29.209139,-18.963547,-10.245592
6.049000,X_return,2.857486,-29.703307,-18.963547,-10.739760
6.050000,X_return,2.855666,-30.197474,-18.963547,-11.233927
6.051000,X_return,2.853846,-30.691642,-18.963547,-11.728095
6.052000,X_return,2.852026,-31.185809,-18.963547,-12.222262
6.053000,X_return,2.850206,-31.679977,-18.963547,-12.716430
6.054000,X_return,2.848386,-32.174144,-18.963547,-13.210597
6.055000,X_return,2.844461,-32.319611,-18.963547,-13.356064
6.056000,X_return,2.839001,-32.210877,-18.963547,-13.247330
6.057000,X_return,2.833541,-32.102142,-18.963547,-13.138595
6.058000,X_return,2.828081,-31.993408,-18.963547,-13.029861
6.059000,X_return,2.822621,-31.884673,-18.963547,-12.921126
6.060000,X_return,2.817161,-31.775939,-18.963547,-12.812392
6.061000,X_return,2.811701,-31.667204,-18.963547,-12.703657
6.062000,X_return,2.806241,-31.537722,-18.963547,-12.574175
6.063000,X_return,2.800781,-30.380681,-18.963547,-11.417134
6.064000,X_return,2.795321,-29.223640,-18.963547,-10.260093
6.065000,X_return,2.789861,-28.066599,-18.963547,-9.103052
6.066000,X_return,2.784401,-26.909558,-18.963547,-7.946011
6.067000,X_return,2.778941,-25.752517,-18.963547,-6.788970
6.068000,X_return,2.773481,-24.595476,-18.963547,-5.631929
6.069000,X_return,2.768021,-23.438435,-18.963547,-4.474889
6.070000,X_return,2.762561,-22.527759,-18.963547,-3.564212
6.071000,X_return,2.757101,-21.904885,-18.963547,-2.941338
6.072000,X_return,2.751641,-21.282010,-18.963547,-2.318463
6.073000,X_return,2.746181,-20.659136,-18.963547,-1.695589
6.074000,X_return,2.740721,-20.036261,-18.963547,-1.072714
6.075000,X_return,2.735261,-19.413387,-18.963547,-0.449840
