# trace n_full=62853 stride=5 n_written=12571
# B0_Ns_per_m=400
# K_N_per_m=5000
# bias_um=0
# case_id=ASFC_default
# fd_scale=1
# fd_sha256=58858d990d4f36176992fea6e5590f4a8ab64bca1face89aaacc6ea25d261187
# mode=ASFC
# mu=896436268.5
# n=3
# n_steps_done=62853
# note=
# r_actual=1
# r_design=1
# status=OK
# v_ref_m_s=0.0006679905
# units t=s phase=code along_mm=mm y_d=m y_sim=m e_um=um e_raw_um=um b_um=um e_vib_um=um v_m_s=m/s Fd_N=N F_spring_N=N F_linear_damping_N=N F_shear_N=N F_SFC_N=N tau_1=N*m tau_2=N*m tau_3=N*m tau_4=N*m tau_5=N*m tau_6=N*m
# phase_names=start,fwd_steady,turn,ret_steady,stop
t,phase,along_mm,y_d,y_sim,e_um,e_raw_um,b_um,e_vib_um,v_m_s,Fd_N,F_spring_N,F_linear_damping_N,F_shear_N,F_SFC_N,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
44.71,3,87.008,-0.174,-0.174014,-13.9993,-38.6394,-18.9635,-19.6759,0.000325734,0.128122,0.0699963,-0.130294,-0.0309821,-0.0912796,0.0552466,8.20343e-05,-1.67032e-05,-1.72078e-05,0.00912742,0
44.715,3,86.9807,-0.174,-0.174013,-12.793,-36.7124,-18.9635,-17.7488,0.00012353,-0.167925,0.0639652,-0.049412,-0.00168981,0.0128633,-0.0077858,-1.15438e-05,2.35054e-06,2.42144e-06,-0.00128626,0
44.72,3,86.9534,-0.174,-0.174012,-12.4108,-35.6912,-18.9635,-16.7276,3.9969e-05,-0.089179,0.0620539,-0.0159876,-5.72388e-05,0.046009,-0.0278491,-4.12608e-05,8.4018e-06,8.65484e-06,-0.00460063,0
44.725,3,86.9261,-0.174,-0.174012,-12.1297,-35.2151,-18.9635,-16.2515,9.72979e-05,0.113894,0.0606486,-0.0389192,-0.000825714,0.0209037,-0.0126535,-1.87354e-05,3.81517e-06,3.92989e-06,-0.00209025,-2.32078e-18
44.73,3,86.8988,-0.174,-0.174012,-11.507,-34.5945,-18.9635,-15.6309,0.000146509,0.082645,0.057535,-0.0586037,-0.00281913,-0.00388782,0.00235349,3.48141e-06,-7.08962e-07,-7.30249e-07,0.000388759,4.31635e-19
44.735,3,86.8715,-0.174,-0.174011,-10.8772,-32.4528,-18.9635,-13.4893,6.8475e-05,-0.216108,0.0543859,-0.02739,-0.000287817,0.0267081,-0.0161684,-2.38943e-05,4.86607e-06,5.01195e-06,-0.00267065,0
44.74,3,86.8442,-0.174,-0.174011,-10.8406,-33.0762,-18.9635,-14.1127,-8.45222e-05,-0.47455,0.0542028,0.0338089,0.000541291,0.088553,-0.05361,-7.9193e-05,1.61282e-05,1.6611e-05,-0.00885478,0
44.745,3,86.8169,-0.174,-0.174011,-11.4656,-34.7481,-18.9635,-15.7845,-0.000154693,-0.401584,0.0573278,0.061877,0.00331839,0.122523,-0.0741788,-0.000109596,2.23209e-05,2.2988e-05,-0.0122516,0
44.75,3,86.7896,-0.174,-0.174012,-12.0991,-35.3168,-18.9635,-16.3533,-4.93802e-05,0.011133,0.0604953,0.0197521,0.000107939,0.0803553,-0.0486513,-7.18943e-05,1.46429e-05,1.50799e-05,-0.00803506,-8.92123e-18
44.755,3,86.7623,-0.174,-0.174012,-11.895,-34.4479,-18.9635,-15.4843,0.000193745,0.564129,0.0594751,-0.0774981,-0.00651947,-0.0245425,0.0148599,2.19471e-05,-4.47021e-06,-4.60338e-06,0.0024541,-2.72476e-18
44.76,3,86.735,-0.174,-0.17401,-10.3824,-32.4892,-18.9635,-13.5256,0.000455312,1.05988,0.0519118,-0.182125,-0.0846149,-0.214828,0.130079,0.000191785,-3.90643e-05,-4.02263e-05,0.0214815,0
44.765,3,86.7077,-0.174,-0.174008,-7.72315,-28.5233,-18.9635,-9.55978,0.000622639,1.3777,0.0386157,-0.249056,-0.216386,-0.426826,0.258457,0.000379997,-7.74036e-05,-7.97027e-05,0.0426801,0
44.77,3,86.6804,-0.174,-0.174004,-4.46257,-24.5353,-18.9635,-5.57176,0.000675011,1.44382,0.0223129,-0.270005,-0.27571,-0.523402,0.31695,0.000464434,-9.46063e-05,-9.74121e-05,0.0523371,0
44.775,3,86.6531,-0.174,-0.174001,-1.14086,-20.0418,-18.9635,-1.07822,0.000631372,1.26017,0.00570432,-0.252549,-0.225618,-0.472463,0.286117,0.000417812,-8.51124e-05,-8.76328e-05,0.0472435,0
44.78,3,86.6258,-0.174,-0.173998,1.81267,-12.1089,-18.9635,6.85462,0.00052018,0.952336,-0.00906335,-0.208072,-0.126177,-0.343313,0.207915,0.000302669,-6.16588e-05,-6.34818e-05,0.0343293,-3.81154e-17
44.785,3,86.5985,-0.174,-0.173996,4.1437,-8.20713,-18.9635,10.7564,0.000384635,0.671811,-0.0207185,-0.153854,-0.0510111,-0.225583,0.136622,0.000198377,-4.04144e-05,-4.16074e-05,0.022557,2.50448e-17
44.79,3,86.5712,-0.174,-0.173994,5.79979,-6.80474,-18.9635,12.1588,0.000250076,0.409652,-0.0289989,-0.10003,-0.0140195,-0.143049,0.08664,0.000125558,-2.55803e-05,-2.63341e-05,0.014304,0
44.795,3,86.5439,-0.174,-0.173993,6.73681,-5.06101,-18.9635,13.9025,7.87001e-05,0.001827,-0.033684,-0.03148,-0.000436963,-0.065601,0.0397342,5.75085e-05,-1.17169e-05,-1.20616e-05,0.00655972,-7.28318e-18
44.8,3,86.5166,-0.174,-0.173993,6.63719,-4.55044,-18.9635,14.4131,-0.000187617,-0.601605,-0.0331859,0.0750467,0.00592016,0.0477809,-0.0289419,-4.18745e-05,8.53194e-06,8.78252e-06,-0.00477781,5.30474e-18
44.805,3,86.4893,-0.174,-0.173995,5.08178,-5.21503,-18.9635,13.7485,-0.000483063,-1.14129,-0.0254089,0.193225,0.101049,0.268865,-0.162864,-0.000235877,4.80622e-05,4.94713e-05,-0.0268849,2.985e-17
44.81,3,86.462,-0.174,-0.173998,2.30392,-9.62431,-18.9635,9.33924,-0.000619944,-1.2514,-0.0115196,0.247978,0.213588,0.450046,-0.272627,-0.000395694,8.06299e-05,8.29896e-05,-0.045002,0
44.815,3,86.4347,-0.174,-0.174001,-0.72451,-15.0408,-18.9635,3.92279,-0.000548074,-0.871245,0.00362255,0.219229,0.147583,0.370435,-0.22441,-0.000326491,6.65315e-05,6.84751e-05,-0.0370413,0
44.82,3,86.4081,-0.174,-0.174003,-3.08846,-20.922,-18.9635,-1.9585,-0.0003449,-0.348298,0.0154423,0.13796,0.0367789,0.190181,-0.115217,-0.000167928,3.42213e-05,3.52193e-05,-0.019017,0
44.825,3,86.3945,-0.174,-0.174004,-4.35618,-21.5672,-18.9635,-2.60363,-0.000127828,-0.074914,0.0217809,0.0511313,0.00187241,0.0747846,-0.0453085,-6.60887e-05,1.34685e-05,1.38606e-05,-0.00747803,0
44.83,3,86.3808,-0.174,-0.174005,-4.73483,-22.2123,-18.9635,-3.24876,-2.68001e-05,-0.102663,0.0236742,0.01072,1.72556e-05,0.0344115,-0.0208492,-3.04104e-05,6.19773e-06,6.37787e-06,-0.00344095,-3.82044e-18
44.835,3,86.3668,-0.174,-0.174005,-4.86204,-22.9076,-18.9635,-3.94402,-3.52843e-05,-0.198872,0.0243102,0.0141137,3.93789e-05,0.0384633,-0.0233051,-3.39834e-05,6.92621e-06,7.12718e-06,-0.00384611,0
44.84,3,86.3395,-0.174,-0.174005,-5.10435,-25.1385,-18.9635,-6.17491,-6.67686e-05,-0.212608,0.0255217,0.0267074,0.000266831,0.052496,-0.031809,-4.63761e-05,9.45241e-06,9.7262e-06,-0.0052493,0
44.845,3,86.3122,-0.174,-0.174005,-5.4687,-25.9157,-18.9635,-6.95213,-8.07041e-05,-0.229899,0.0273435,0.0322816,0.0004712,0.0600963,-0.0364157,-5.30902e-05,1.08213e-05,1.11342e-05,-0.00600928,6.67203e-18
44.85,3,86.2849,-0.174,-0.174006,-5.92539,-25.3623,-18.9635,-6.39877,-0.000115752,-0.349985,0.0296269,0.0463008,0.00139029,0.0773181,-0.0468533,-6.83096e-05,1.39241e-05,1.4326e-05,-0.00773136,-8.58403e-18
44.855,3,86.2576,-0.174,-0.174007,-6.63199,-26.2376,-18.9635,-7.27403,-0.000180615,-0.476789,0.0331599,0.0722459,0.00528176,0.110688,-0.0670775,-9.7821e-05,1.99404e-05,2.05151e-05,-0.0110681,0
44.86,3,86.2303,-0.174,-0.174008,-7.62491,-28.0776,-18.9635,-9.11406,-0.000212668,-0.467303,0.0381245,0.0850672,0.00862235,0.131814,-0.0798836,-0.000116558,2.37607e-05,2.44444e-05,-0.0131806,0
44.865,3,86.203,-0.174,-0.174009,-8.65024,-30.8961,-18.9635,-11.9326,-0.000186512,-0.396954,0.0432512,0.0746047,0.00581619,0.123672,-0.0749525,-0.000109424,2.23074e-05,2.29482e-05,-0.0123665,0
44.87,3,86.1757,-0.174,-0.17401,-9.53368,-31.8112,-18.9635,-12.8476,-0.000174841,-0.480047,0.0476684,0.0699365,0.00479128,0.122396,-0.0741823,-0.000108346,2.20885e-05,2.2722e-05,-0.0122389,-1.35887e-17
44.875,3,86.1484,-0.174,-0.174011,-10.5134,-32.7449,-18.9635,-13.7813,-0.000241255,-0.700415,0.0525671,0.096502,0.0125878,0.161657,-0.0979816,-0.000143179,2.91909e-05,3.00268e-05,-0.0161647,0
44.88,3,86.1211,-0.174,-0.174012,-11.8809,-33.7322,-18.9635,-14.7686,-0.000304466,-0.718981,0.0594045,0.121787,0.025301,0.206492,-0.125162,-0.000183055,3.73219e-05,3.8389e-05,-0.020648,0
44.885,3,86.0938,-0.174,-0.174013,-13.3022,-36.2233,-18.9635,-17.2598,-0.000214627,-0.308706,0.0665111,0.085851,0.00886288,0.161225,-0.0977281,-0.000143063,2.91693e-05,3.00019e-05,-0.0161216,0
44.89,3,86.0665,-0.174,-0.174014,-13.9135,-38.0202,-18.9635,-19.0567,3.36954e-05,0.220416,0.0695674,-0.0134782,-3.42951e-05,0.0560549,-0.0339797,-4.9752e-05,1.01444e-05,1.04335e-05,-0.00560517,6.22335e-18
44.895,3,86.0392,-0.174,-0.174013,-13.2841,-38.8932,-18.9635,-19.9296,0.000220847,0.267021,0.0664203,-0.0883386,-0.00965587,-0.0315742,0.0191406,2.79988e-05,-5.70912e-06,-5.87157e-06,0.00315724,3.50544e-18
44.9,3,86.0119,-0.174,-0.174012,-12.2648,-35.9096,-18.9635,-16.9461,0.000114022,-0.331047,0.0613242,-0.0456088,-0.00132888,0.0143865,-0.00872162,-1.27411e-05,2.59806e-06,2.67188e-06,-0.00143856,0
44.905,3,85.9846,-0.174,-0.174012,-12.321,-35.029,-18.9635,-16.0655,-0.000215347,-0.998453,0.0616051,0.0861389,0.00895235,0.156696,-0.0949993,-0.00013873,2.82898e-05,2.90923e-05,-0.0156687,-1.73968e-17
44.91,3,85.9573,-0.174,-0.174014,-13.9281,-37.3237,-18.9635,-18.3601,-0.000417973,-1.02535,0.0696406,0.167189,0.0654581,0.302288,-0.183274,-0.000267922,5.46368e-05,5.6184e-05,-0.030227,-3.35607e-17
44.915,3,85.93,-0.174,-0.174016,-15.8747,-41.6444,-18.9635,-22.6808,-0.000285803,-0.391996,0.0793734,0.114321,0.0209276,0.214622,-0.130129,-0.000190495,3.88489e-05,3.99471e-05,-0.021461,0
44.92,3,85.9027,-0.174,-0.174017,-16.6863,-43.2539,-18.9635,-24.2904,3.22247e-05,0.212829,0.0834316,-0.0128899,-2.99976e-05,0.0705117,-0.0427542,-6.26112e-05,1.27692e-05,1.31296e-05,-0.00705076,0
44.925,3,85.8754,-0.174,-0.174016,-16.0255,-40.562,-18.9635,-21.5985,0.000228223,0.224952,0.0801274,-0.0912892,-0.0106561,-0.0218179,0.0132297,1.93553e-05,-3.94755e-06,-4.05878e-06,0.00218166,2.42227e-18
44.93,3,85.8643,-0.174,-0.174015,-14.9309,-39.997,-18.9635,-21.0334,0.000168332,-0.149994,0.0746545,-0.0673327,-0.0042758,0.00304599,-0.00184707,-2.69854e-06,5.50391e-07,5.65875e-07,-0.000304581,0
44.935,3,85.8552,-0.174,-0.174014,-14.3656,-39.692,-18.9635,-20.7285,4.37844e-05,-0.281435,0.0718281,-0.0175138,-7.52453e-05,0.0542391,-0.0328918,-4.80102e-05,9.79248e-06,1.00675e-05,-0.0054236,-6.02175e-18
44.94,3,85.8461,-0.174,-0.174014,-14.1625,-39.3871,-18.9635,-20.4235,7.6761e-05,0.027713,0.0708127,-0.0307044,-0.000405454,0.0397029,-0.0240777,-3.51248e-05,7.16461e-06,7.36546e-06,-0.00397006,0
44.945,3,85.837,-0.174,-0.174013,-13.4691,-39.0822,-18.9635,-20.1186,0.000232783,0.304611,0.0673453,-0.0931133,-0.0113077,-0.0370757,0.0224854,3.27693e-05,-6.68445e-06,-6.8715e-06,0.00370736,-4.11623e-18
44.95,3,85.8214,-0.174,-0.174012,-12.1507,-37.7018,-18.9635,-18.7382,0.000263513,0.097216,0.0607535,-0.105405,-0.0164031,-0.0610549,0.0370296,5.38812e-05,-1.09915e-05,-1.12985e-05,0.00610514,6.77846e-18
44.955,3,85.7941,-0.174,-0.174011,-11.15,-34.3749,-18.9635,-15.4114,7.8719e-05,-0.33924,0.0557502,-0.0314876,-0.000437279,0.0238253,-0.0144505,-2.09997e-05,4.28401e-06,4.40346e-06,-0.00238239,0
44.96,3,85.7668,-0.174,-0.174011,-11.1449,-35.0549,-18.9635,-16.0913,-7.51882e-05,-0.305382,0.0557247,0.0300753,0.000381038,0.086181,-0.0522727,-7.59347e-05,1.54916e-05,1.59228e-05,-0.00861761,0
44.965,3,85.7395,-0.174,-0.174011,-11.3607,-35.7655,-18.9635,-16.802,7.59346e-05,0.426876,0.0568037,-0.0303738,-0.000392499,0.0260373,-0.0157934,-2.29391e-05,4.68005e-06,4.8101e-06,-0.00260358,0
44.97,3,85.7122,-0.174,-0.17401,-10.2318,-35.0526,-18.9635,-16.089,0.000459301,1.22759,0.0511589,-0.183721,-0.0868586,-0.21942,0.133099,0.000193056,-3.93888e-05,-4.04816e-05,0.0219408,0
44.975,3,85.6849,-0.174,-0.174007,-7.41038,-30.5107,-18.9635,-11.5471,0.000647942,1.29417,0.0370519,-0.259177,-0.243853,-0.465978,0.28267,0.000408803,-8.34099e-05,-8.57209e-05,0.0465951,0
44.98,3,85.6576,-0.174,-0.174004,-4.35924,-25.3062,-18.9635,-6.3427,0.000498812,0.597196,0.0217962,-0.199525,-0.111258,-0.288987,0.175311,0.000252732,-5.15675e-05,-5.29942e-05,0.028897,0
44.985,3,85.6303,-0.174,-0.174002,-2.48334,-20.4905,-18.9635,-1.52691,0.000180882,-0.069482,0.0124167,-0.0723527,-0.00530523,-0.0652413,0.0395797,5.69373e-05,-1.16179e-05,-1.19388e-05,0.00652376,7.24324e-18
44.99,3,85.603,-0.174,-0.174002,-2.07535,-21.4179,-18.9635,-2.45434,-7.5139e-06,0.009807,0.0103767,0.00300556,3.8029e-07,0.0133827,-0.00811914,-1.16708e-05,2.38146e-06,2.44715e-06,-0.00133819,1.48578e-18
44.995,3,85.5757,-0.174,-0.174002,-1.92691,-22.0059,-18.9635,-3.04237,0.000151584,0.713476,0.00963457,-0.0606335,-0.00312233,-0.0541213,0.0328362,4.71764e-05,-9.62685e-06,-9.89198e-06,0.00541182,0
45,3,85.5484,-0.174,-0.174001,-0.508252,-18.0924,-18.9635,0.871134,0.000475327,1.33642,0.00254126,-0.190131,-0.0962714,-0.283861,0.17223,0.000247035,-5.04118e-05,-5.17981e-05,0.0283845,0
45.005,3,85.5211,-0.174,-0.173998,2.26482,-13.941,-18.9635,5.02259,0.000624048,1.46138,-0.0113241,-0.249619,-0.217858,-0.478802,0.29052,0.00041548,-8.47885e-05,-8.71167e-05,0.0478775,5.31577e-17
45.01,3,85.4938,-0.174,-0.173995,5.36807,-9.59266,-18.9635,9.37089,0.000598955,1.34969,-0.0268404,-0.239582,-0.19262,-0.459043,0.278543,0.000397047,-8.10293e-05,-8.3251e-05,0.0459017,0
45.015,3,85.4665,-0.174,-0.173992,8.28889,-4.88601,-18.9635,14.0775,0.000576825,1.43922,-0.0414445,-0.23073,-0.172049,-0.444223,0.269562,0.000383046,-7.81745e-05,-8.03147e-05,0.0444198,0
45.02,3,85.4392,-0.174,-0.173989,11.2612,-0.181753,-18.9635,18.7818,0.000629583,1.67527,-0.0563058,-0.251833,-0.223707,-0.531846,0.322747,0.000457167,-9.33045e-05,-9.58551e-05,0.0531816,0
45.025,3,85.4119,-0.174,-0.173986,14.4774,4.96757,-18.9635,23.9311,0.000636102,1.55352,-0.0723868,-0.254441,-0.230728,-0.557556,0.338363,0.000477651,-9.74884e-05,-0.000100149,0.0557524,6.19011e-17
45.03,3,85.3846,-0.174,-0.173983,17.3734,11.5388,-18.9635,30.5023,0.000446535,0.797062,-0.0868668,-0.178614,-0.0798151,-0.345296,0.209558,0.000294895,-6.01899e-05,-6.18301e-05,0.0345276,0
45.035,3,85.3573,-0.174,-0.173981,18.853,13.584,-18.9635,32.5475,3.30434e-05,-0.21568,-0.094265,-0.0132174,-3.23426e-05,-0.107515,0.0652529,9.16571e-05,-1.87085e-05,-1.92175e-05,0.0107509,0
45.04,3,85.33,-0.174,-0.173982,18.0663,13.1285,-18.9635,32.092,-0.000408519,-0.812971,-0.0903317,0.163408,0.0611161,0.134192,-0.0814474,-0.00011444,2.33596e-05,2.3994e-05,-0.0134184,0
45.045,3,85.3027,-0.174,-0.173984,15.6127,9.75263,-18.9635,28.7162,-0.000543162,-0.725958,-0.0780635,0.217265,0.14365,0.282852,-0.171683,-0.000241688,4.9336e-05,5.06734e-05,-0.0282835,3.14028e-17
45.05,3,85.2754,-0.174,-0.173987,13.077,6.5733,-18.9635,25.5368,-0.0004229,-0.286949,-0.065385,0.16916,0.0678003,0.171575,-0.104146,-0.000146907,2.99895e-05,3.0801e-05,-0.0171566,0
45.055,3,85.2481,-0.174,-0.173989,11.3363,3.64896,-18.9635,22.6125,-0.000239339,0.039003,-0.0566813,0.0957354,0.0122902,0.0513442,-0.0311671,-4.40199e-05,8.98654e-06,9.22928e-06,-0.00513413,-5.70036e-18
45.06,3,85.2208,-0.174,-0.17399,10.4206,1.44994,-18.9635,20.4135,-0.000115326,0.152758,-0.0521028,0.0461304,0.001375,-0.00459742,0.00279086,3.94366e-06,-8.05117e-07,-8.26828e-07,0.000459716,0
45.065,3,85.1935,-0.174,-0.17399,9.99211,0.902409,-18.9635,19.866,-4.3214e-05,0.269108,-0.0499605,0.0172856,7.23425e-05,-0.0326026,0.0197922,2.79681e-05,-5.71003e-06,-5.86375e-06,0.00326007,3.61961e-18
45.07,3,85.1662,-0.174,-0.17399,9.95243,0.953075,-18.9635,19.9166,5.39943e-05,0.494427,-0.0497621,-0.0215977,-0.000141112,-0.071501,0.0434083,6.13181e-05,-1.25193e-05,-1.28557e-05,0.00714969,-7.9382e-18
45.075,3,85.1389,-0.174,-0.17399,10.4581,0.122619,-18.9635,19.0862,0.000165602,0.651253,-0.0522904,-0.0662408,-0.00407114,-0.122602,0.0744352,0.000105055,-2.14498e-05,-2.20254e-05,0.0122595,0
45.08,3,85.1116,-0.174,-0.173989,11.3922,1.27824,-18.9635,20.2418,0.000193702,0.552104,-0.0569612,-0.0774807,-0.00651507,-0.140957,0.0855825,0.000120634,-2.46315e-05,-2.52913e-05,0.0140949,0
45.085,3,85.0843,-0.174,-0.173988,12.2179,3.2984,-18.9635,22.2619,0.000103209,0.279964,-0.0610893,-0.0412835,-0.000985531,-0.103358,0.0627571,8.8355e-05,-1.80413e-05,-1.85237e-05,0.0103353,0
45.09,3,85.057,-0.174,-0.173988,12.4607,4.29466,-18.9635,23.2582,-3.25591e-05,0.0486,-0.0623034,0.0130237,3.09413e-05,-0.0492488,0.0299042,4.20745e-05,-8.59155e-06,-8.82091e-06,0.0049246,0
45.095,3,85.0297,-0.174,-0.173988,12.0621,2.82316,-18.9635,21.7867,-0.000146555,-0.150682,-0.0603106,0.0586219,0.00282175,0.00113305,-0.000688023,-9.67993e-07,1.9767e-07,2.02938e-07,-0.000113298,0
45.1,3,85.0024,-0.174,-0.173989,11.0765,0.125451,-18.9635,19.089,-0.000289686,-0.560515,-0.0553825,0.115874,0.0217923,0.0822842,-0.0499679,-7.0337e-05,1.43638e-05,1.47459e-05,-0.00822796,0
45.105,3,84.9751,-0.174,-0.173991,9.17512,-1.10677,-18.9635,17.8568,-0.000533065,-1.23252,-0.0458756,0.213226,0.135787,0.303138,-0.184091,-0.000259491,5.29939e-05,5.4401e-05,-0.0303121,0
45.11,3,84.9478,-0.174,-0.173994,6.00827,-5.07637,-18.9635,13.8872,-0.000756591,-1.74257,-0.0300414,0.302636,0.388243,0.660838,-0.401335,-0.000567162,0.000115832,0.000118902,-0.0660801,0
45.115,3,84.9205,-0.174,-0.173998,2.08876,-11.029,-18.9635,7.93454,-0.000776106,-1.54973,-0.0104438,0.310442,0.419066,0.719065,-0.436715,-0.000619187,0.000126463,0.000129808,-0.0719025,-7.98323e-17
45.12,3,84.8932,-0.174,-0.174001,-1.44568,-19.112,-18.9635,-0.148425,-0.000559348,-0.676518,0.00722839,0.223739,0.156879,0.387847,-0.235564,-0.000334968,6.84167e-05,7.0223e-05,-0.0387825,4.30596e-17
45.125,3,84.8659,-0.174,-0.174004,-3.52587,-23.2038,-18.9635,-4.2403,-0.000188786,0.147198,0.0176294,0.0755145,0.00603156,0.0991754,-0.0602381,-8.57927e-05,1.75237e-05,1.79855e-05,-0.00991698,-1.10107e-17
45.13,3,84.8386,-0.174,-0.174004,-3.83483,-24.3366,-18.9635,-5.37309,6.97748e-05,0.195378,0.0191742,-0.0279099,-0.000304519,-0.00904026,0.0054912,7.82006e-06,-1.59735e-06,-1.63938e-06,0.000903976,0
45.135,3,84.8113,-0.174,-0.174004,-3.551,-23.6821,-18.9635,-4.7185,-3.33476e-05,-0.424383,0.017755,0.013339,3.3244e-05,0.0311273,-0.018908,-2.6909e-05,5.49673e-06,5.6411e-06,-0.00311256,0
45.14,3,84.784,-0.174,-0.174004,-4.28324,-25.1424,-18.9635,-6.17887,-0.000304264,-0.82454,0.0214162,0.121706,0.0252507,0.168373,-0.102281,-0.000145599,2.97426e-05,3.05225e-05,-0.0168363,0
45.145,3,84.7567,-0.174,-0.174006,-5.97815,-28.1056,-18.9635,-9.14202,-0.000308345,-0.316989,0.0298907,0.123338,0.0262804,0.179509,-0.109051,-0.000155417,3.17496e-05,3.25805e-05,-0.0179499,0
45.15,3,84.7294,-0.174,-0.174007,-6.8777,-28.4977,-18.9635,-9.53413,7.55948e-05,0.756129,0.0343885,-0.0302379,-0.000387253,0.00376334,-0.00228632,-3.2599e-06,6.65979e-07,6.83377e-07,-0.000376313,4.17815e-19
45.155,3,84.7021,-0.174,-0.174006,-5.50347,-27.1995,-18.9635,-8.23594,0.000524293,1.33275,0.0275173,-0.209717,-0.129194,-0.311394,0.189187,0.000269305,-5.50195e-05,-5.64542e-05,0.0311376,0
45.16,3,84.6748,-0.174,-0.174003,-2.65041,-24.4,-18.9635,-5.43646,0.000543121,0.803456,0.013252,-0.217248,-0.143618,-0.347615,0.211203,0.000299723,-6.1236e-05,-6.28302e-05,0.0347595,3.8593e-17
45.165,3,84.6475,-0.174,-0.174001,-0.547387,-19.5474,-18.9635,-0.583815,0.000184895,-0.25466,0.00273694,-0.0739579,-0.00566621,-0.0768872,0.046717,6.61375e-05,-1.35129e-05,-1.38641e-05,0.00768829,8.53619e-18
45.17,3,84.6202,-0.174,-0.174001,-0.519676,-18.5542,-18.9635,0.409342,-0.000219823,-0.646562,0.00259838,0.0879291,0.00952221,0.10005,-0.0607934,-8.60242e-05,1.75768e-05,1.80327e-05,-0.0100044,0
45.175,3,84.5929,-0.174,-0.174002,-1.77136,-21.1648,-18.9635,-2.20128,-0.000181742,0.148951,0.00885679,0.0726966,0.00538124,0.0869347,-0.0528267,-7.48072e-05,1.52855e-05,1.56813e-05,-0.00869298,0
45.18,3,84.5656,-0.174,-0.174002,-1.79268,-20.485,-18.9635,-1.52148,0.000318248,1.37015,0.00896338,-0.127299,-0.0288946,-0.147231,0.08947,0.000126652,-2.58802e-05,-2.6549e-05,0.0147222,1.63459e-17
45.185,3,84.5383,-0.174,-0.173999,0.773628,-17.0738,-18.9635,1.8897,0.000705252,1.72672,-0.00386814,-0.282101,-0.314451,-0.60042,0.364884,0.000515088,-0.000105257,-0.000107972,0.0600387,6.666e-17
45.19,3,84.511,-0.174,-0.173996,4.19755,-10.8503,-18.9635,8.11329,0.000558256,0.727969,-0.0209878,-0.223302,-0.155962,-0.400253,0.24325,0.000342133,-6.99167e-05,-7.1717e-05,0.040023,0
45.195,3,84.4837,-0.174,-0.173994,6.00478,-8.16904,-18.9635,10.7945,-1.53688e-06,-0.806486,-0.0300239,0.000614754,3.25419e-09,-0.0294091,0.017874,2.50853e-05,-5.12651e-06,-5.25826e-06,0.00294075,0
45.2,3,84.4564,-0.174,-0.173995,4.64232,-9.21746,-18.9635,9.74609,-0.000605775,-1.55967,-0.0232116,0.24231,0.199275,0.418373,-0.254286,-0.000357167,7.29949e-05,7.48672e-05,-0.041835,-4.64488e-17
45.205,3,84.4291,-0.174,-0.173999,1.31876,-14.4065,-18.9635,4.55708,-0.0006399,-0.988461,-0.00659381,0.25596,0.234885,0.484251,-0.294339,-0.000414545,8.47253e-05,8.6894e-05,-0.0484224,0
45.21,3,84.4018,-0.174,-0.174001,-1.23946,-17.7959,-18.9635,1.16764,-0.00026254,0.220241,0.00619731,0.105016,0.0162221,0.127435,-0.0774617,-0.000109317,2.23435e-05,2.29142e-05,-0.0127428,0
45.215,3,84.3745,-0.174,-0.174002,-1.53219,-18.7518,-18.9635,0.211758,0.00022316,0.886816,0.00766095,-0.089264,-0.00996249,-0.0915655,0.0556606,7.85436e-05,-1.60542e-05,-1.64635e-05,0.00915604,1.01658e-17
45.22,3,84.3472,-0.174,-0.174,0.0304324,-16.7819,-18.9635,2.18165,0.00034095,0.464894,-0.000152162,-0.13638,-0.0355297,-0.172062,0.104597,0.000147324,-3.0114e-05,-3.08803e-05,0.0172052,0
45.225,3,84.3199,-0.174,-0.173999,1.21036,-16.1063,-18.9635,2.85722,1.40871e-05,-0.531051,-0.00605181,-0.00563483,-2.50601e-06,-0.0116891,0.00710622,9.99347e-06,-2.04281e-06,-2.0947e-06,0.00116885,0
45.23,3,84.2926,-0.174,-0.174,0.360875,-17.1657,-18.9635,1.79781,-0.00041317,-1.10826,-0.00180438,0.165268,0.0632276,0.226691,-0.137819,-0.000193882,3.96338e-05,4.06386e-05,-0.0226679,2.51678e-17
45.235,3,84.2653,-0.174,-0.174002,-2.02876,-20.4728,-18.9635,-1.50923,-0.000485828,-0.742451,0.0101438,0.194331,0.102794,0.307268,-0.186815,-0.000263287,5.38241e-05,5.5186e-05,-0.0307251,6.82273e-17
45.24,3,84.238,-0.174,-0.174004,-3.97983,-22.5838,-18.9635,-3.62023,-0.000191696,0.194228,0.0198991,0.0766785,0.00631482,0.102893,-0.0625601,-8.82959e-05,1.80512e-05,1.8507e-05,-0.0102887,-1.14234e-17
45.245,3,84.2161,-0.174,-0.174004,-4.07139,-23.2505,-18.9635,-4.28699,0.000231684,0.832529,0.020357,-0.0926735,-0.0111482,-0.0834647,0.05075,7.16067e-05,-1.46398e-05,-1.50088e-05,0.00834601,0
45.25,3,84.2025,-0.174,-0.174002,-2.41455,-21.9183,-18.9635,-2.95476,0.000393901,0.594308,0.0120728,-0.15756,-0.0547874,-0.200275,0.121781,0.000171494,-3.5063e-05,-3.5945e-05,0.0200264,-2.2235e-17
